DATA_REFERENCIA,DISTRICTE,BARRI,NACIONALITAT,SEXE,POBLACIO
2012,DISTRICTE 4,VISTA ALEGRE                  ,ESPANYA                       ,Home,1
2012,DISTRICTE 5,CAN BOADA CASC ANTIC          ,BOLÍVIA                       ,Dona,1
2012,DISTRICTE 5,CAN BOADA CASC ANTIC          ,"EQUADOR, L                    ",Dona,1
2012,DISTRICTE 5,CAN BOADA CASC ANTIC          ,"EQUADOR, L                    ",Home,1
2012,DISTRICTE 5,CAN BOADA CASC ANTIC          ,ESPANYA                       ,Dona,28
2012,DISTRICTE 5,CAN BOADA CASC ANTIC          ,ESPANYA                       ,Home,37
2012,DISTRICTE 5,CAN BOADA CASC ANTIC          ,"MARROC, EL                    ",Dona,5
2012,DISTRICTE 5,CAN BOADA CASC ANTIC          ,"MARROC, EL                    ",Home,3
2012,DISTRICTE 5,CAN BOADA CASC ANTIC          ,"REPÚBLICA DOMINICANA, LA      ",Home,1
2012,DISTRICTE 5,CAN BOADA CASC ANTIC          ,"SENEGAL, EL                   ",Home,2
2012,DISTRICTE 5,CAN BOADA CASC ANTIC          ,XILE                          ,Home,1
2012,DISTRICTE 5,CAN BOADA CASC ANTIC          ,"XINA, LA                      ",Dona,1
2012,DISTRICTE 5,CAN BOADA CASC ANTIC          ,"XINA, LA                      ",Home,1
2012,DISTRICTE 5,CAN BOADA DEL PI              ,COLÒMBIA                      ,Dona,1
2012,DISTRICTE 5,CAN BOADA DEL PI              ,ESPANYA                       ,Dona,2
2012,DISTRICTE 5,CAN BOADA DEL PI              ,ESPANYA                       ,Home,7
2012,DISTRICTE 5,CAN BOADA DEL PI              ,"MARROC, EL                    ",Dona,1
2012,DISTRICTE 5,CAN BOADA DEL PI              ,NIGÈRIA                       ,Home,1
2012,DISTRICTE 5,CAN BOADA DEL PI              ,"PAKISTAN, EL                  ",Home,1
2012,DISTRICTE 5,CAN BOADA DEL PI              ,"REPÚBLICA DOMINICANA, LA      ",Home,1
2012,DISTRICTE 5,CAN GONTERES                  ,ESPANYA                       ,Dona,1
2012,DISTRICTE 5,CAN GONTERES                  ,ESPANYA                       ,Home,2
2012,DISTRICTE 5,CAN ROCA                      ,ESPANYA                       ,Dona,36
2012,DISTRICTE 5,CAN ROCA                      ,ESPANYA                       ,Home,36
2012,DISTRICTE 5,CAN ROCA                      ,"MARROC, EL                    ",Home,1
2012,DISTRICTE 5,CAN ROCA                      ,"REPÚBLICA DOMINICANA, LA      ",Dona,1
2012,DISTRICTE 5,DISSEMINATS                   ,ESPANYA                       ,Dona,1
2012,DISTRICTE 5,DISSEMINATS                   ,ESPANYA                       ,Home,1
2012,DISTRICTE 5,PLA DEL BON AIRE              ,ESPANYA                       ,Dona,6
2012,DISTRICTE 5,PLA DEL BON AIRE              ,ESPANYA                       ,Home,8
2012,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,"EQUADOR, L                    ",Home,1
2012,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,ESPANYA                       ,Dona,53
2012,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,ESPANYA                       ,Home,68
2012,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,"MARROC, EL                    ",Dona,3
2012,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,"MARROC, EL                    ",Home,1
2012,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,"PARAGUAI, EL                  ",Home,1
2012,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,"REPÚBLICA DOMINICANA, LA      ",Dona,1
2012,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,ROMANIA                       ,Dona,1
2012,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,ROMANIA                       ,Home,2
2012,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,RÚSSIA                        ,Dona,1
2012,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,"SENEGAL, EL                   ",Dona,1
2012,DISTRICTE 5,SANT PERE                     ,"EQUADOR, L                    ",Home,2
2012,DISTRICTE 5,SANT PERE                     ,ESPANYA                       ,Dona,60
2012,DISTRICTE 5,SANT PERE                     ,ESPANYA                       ,Home,56
2012,DISTRICTE 5,SANT PERE                     ,ITÀLIA                        ,Dona,1
2012,DISTRICTE 5,SANT PERE                     ,"MARROC, EL                    ",Dona,7
2012,DISTRICTE 5,SANT PERE                     ,"MARROC, EL                    ",Home,3
2012,DISTRICTE 5,SANT PERE                     ,"PARAGUAI, EL                  ",Dona,1
2012,DISTRICTE 5,SANT PERE                     ,"PERÚ, EL                      ",Dona,1
2012,DISTRICTE 5,SANT PERE                     ,"REPÚBLICA DOMINICANA, LA      ",Dona,1
2012,DISTRICTE 5,SANT PERE                     ,SÈRBIA                        ,Home,1
2012,DISTRICTE 5,TORRENT D EN PERE PARRES      ,"EQUADOR, L                    ",Dona,1
2012,DISTRICTE 5,TORRENT D EN PERE PARRES      ,ESPANYA                       ,Dona,26
2012,DISTRICTE 5,TORRENT D EN PERE PARRES      ,ESPANYA                       ,Home,27
2012,DISTRICTE 5,TORRENT D EN PERE PARRES      ,HONDURES                      ,Home,1
2012,DISTRICTE 5,TORRENT D EN PERE PARRES      ,"MARROC, EL                    ",Dona,1
2012,DISTRICTE 5,TORRENT D EN PERE PARRES      ,"PARAGUAI, EL                  ",Dona,1
2012,DISTRICTE 5,TORRENT D EN PERE PARRES      ,"REPÚBLICA DOMINICANA, LA      ",Dona,1
2012,DISTRICTE 5,TORRENT D EN PERE PARRES      ,ROMANIA                       ,Home,1
2012,DISTRICTE 6,CAN TUSELL                    ,ESPANYA                       ,Dona,8
2012,DISTRICTE 6,CAN TUSELL                    ,ESPANYA                       ,Home,9
2012,DISTRICTE 6,CAN TUSELL                    ,"MARROC, EL                    ",Dona,1
2012,DISTRICTE 6,CAN TUSELL                    ,"MARROC, EL                    ",Home,3
2012,DISTRICTE 6,CAN TUSELL                    ,"SENEGAL, EL                   ",Dona,1
2012,DISTRICTE 6,DISSEMINATS                   ,ESPANYA                       ,Home,1
2012,DISTRICTE 6,ÈGARA                         ,COLÒMBIA                      ,Dona,1
2012,DISTRICTE 6,ÈGARA                         ,"EQUADOR, L                    ",Dona,1
2012,DISTRICTE 6,ÈGARA                         ,ESPANYA                       ,Dona,18
2012,DISTRICTE 6,ÈGARA                         ,ESPANYA                       ,Home,23
2012,DISTRICTE 6,ÈGARA                         ,ITÀLIA                        ,Home,1
2012,DISTRICTE 6,ÈGARA                         ,"MARROC, EL                    ",Dona,12
2012,DISTRICTE 6,ÈGARA                         ,"MARROC, EL                    ",Home,11
2012,DISTRICTE 6,ÈGARA                         ,MOLDÀVIA                      ,Home,1
2012,DISTRICTE 6,ÈGARA                         ,NIGÈRIA                       ,Home,1
2012,DISTRICTE 6,ÈGARA                         ,"REPÚBLICA DOMINICANA, LA      ",Home,1
2012,DISTRICTE 6,ÈGARA                         ,"SENEGAL, EL                   ",Dona,1
2012,DISTRICTE 6,ÈGARA                         ,"SENEGAL, EL                   ",Home,3
2012,DISTRICTE 6,ÈGARA                         ,UCRAÏNA                       ,Dona,1
2012,DISTRICTE 6,ÈGARA                         ,XILE                          ,Dona,1
2012,DISTRICTE 6,FONT DE L ESPARDENYERA        ,ESPANYA                       ,Home,1
2012,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,"EQUADOR, L                    ",Dona,1
2012,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,ESPANYA                       ,Dona,86
2012,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,ESPANYA                       ,Home,103
2012,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,"MARROC, EL                    ",Dona,9
2012,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,"MARROC, EL                    ",Home,12
2012,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,NIGÈRIA                       ,Home,1
2012,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,"PERÚ, EL                      ",Dona,1
2012,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,"PERÚ, EL                      ",Home,1
2012,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,"REPÚBLICA DOMINICANA, LA      ",Dona,2
2012,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,"REPÚBLICA DOMINICANA, LA      ",Home,1
2012,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,"SENEGAL, EL                   ",Dona,2
2012,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,"SENEGAL, EL                   ",Home,1
2012,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,UCRAÏNA                       ,Home,1
2012,DISTRICTE 6,LES ARENES - LA GRÍPIA - CAN M,VENEÇUELA                     ,Home,1
2012,DISTRICTE 6,SANT LLORENÇ                  ,BOLÍVIA                       ,Home,1
2012,DISTRICTE 6,SANT LLORENÇ                  ,"EQUADOR, L                    ",Dona,2
2012,DISTRICTE 6,SANT LLORENÇ                  ,ESPANYA                       ,Dona,9
2012,DISTRICTE 6,SANT LLORENÇ                  ,ESPANYA                       ,Home,15
2012,DISTRICTE 6,SANT LLORENÇ                  ,"GUINEA EQUATORIAL, LA         ",Dona,1
2012,DISTRICTE 6,SANT LLORENÇ                  ,"MARROC, EL                    ",Dona,10
2012,DISTRICTE 6,SANT LLORENÇ                  ,"MARROC, EL                    ",Home,10
2012,DISTRICTE 6,SANT LLORENÇ                  ,ROMANIA                       ,Home,1
2012,DISTRICTE 6,SANT LLORENÇ                  ,"SENEGAL, EL                   ",Dona,2
2012,DISTRICTE 6,SANT LLORENÇ                  ,"SENEGAL, EL                   ",Home,1
2012,DISTRICTE 6,SANT PERE NORD                ,BOLÍVIA                       ,Home,1
2012,DISTRICTE 6,SANT PERE NORD                ,COLÒMBIA                      ,Dona,1
2012,DISTRICTE 6,SANT PERE NORD                ,DINAMARCA                     ,Home,1
2012,DISTRICTE 6,SANT PERE NORD                ,EL SALVADOR                   ,Dona,1
2012,DISTRICTE 6,SANT PERE NORD                ,"EQUADOR, L                    ",Home,2
2012,DISTRICTE 6,SANT PERE NORD                ,ESPANYA                       ,Dona,59
2012,DISTRICTE 6,SANT PERE NORD                ,ESPANYA                       ,Home,65
2012,DISTRICTE 6,SANT PERE NORD                ,HONDURES                      ,Home,1
2012,DISTRICTE 6,SANT PERE NORD                ,"MARROC, EL                    ",Dona,11
2012,DISTRICTE 6,SANT PERE NORD                ,"MARROC, EL                    ",Home,9
2012,DISTRICTE 6,SANT PERE NORD                ,MOLDÀVIA                      ,Dona,1
2012,DISTRICTE 6,SANT PERE NORD                ,NIGÈRIA                       ,Dona,1
2012,DISTRICTE 6,SANT PERE NORD                ,NIGÈRIA                       ,Home,1
2012,DISTRICTE 6,SANT PERE NORD                ,"PAKISTAN, EL                  ",Home,1
2012,DISTRICTE 6,SANT PERE NORD                ,ROMANIA                       ,Dona,1
2012,DISTRICTE 6,SANT PERE NORD                ,"SENEGAL, EL                   ",Dona,1
2012,DISTRICTE 6,SANT PERE NORD                ,"SENEGAL, EL                   ",Home,1
2012,DISTRICTE 6,SANT PERE NORD                ,"XINA, LA                      ",Dona,1
2013,DISTRICTE 1,ANTIC POBLE DE SANT PERE      ,ESPANYA                       ,Home,4
2013,DISTRICTE 1,CEMENTIRI VELL                ,COLÒMBIA                      ,Home,1
2013,DISTRICTE 1,CEMENTIRI VELL                ,CUBA                          ,Dona,1
2013,DISTRICTE 1,CEMENTIRI VELL                ,ESPANYA                       ,Dona,41
2013,DISTRICTE 1,CEMENTIRI VELL                ,ESPANYA                       ,Home,40
2013,DISTRICTE 1,CEMENTIRI VELL                ,"MARROC, EL                    ",Dona,3
2013,DISTRICTE 1,CEMENTIRI VELL                ,"MARROC, EL                    ",Home,4
2013,DISTRICTE 1,CEMENTIRI VELL                ,MÈXIC                         ,Home,1
2013,DISTRICTE 1,CENTRE                        ,"ARGENTINA, L                  ",Home,1
2013,DISTRICTE 1,CENTRE                        ,ARMÈNIA                       ,Home,1
2013,DISTRICTE 1,CENTRE                        ,ESPANYA                       ,Dona,83
2013,DISTRICTE 1,CENTRE                        ,ESPANYA                       ,Home,105
2013,DISTRICTE 1,CENTRE                        ,"MARROC, EL                    ",Dona,6
2013,DISTRICTE 1,CENTRE                        ,"MARROC, EL                    ",Home,3
2013,DISTRICTE 1,CENTRE                        ,NIGÈRIA                       ,Dona,1
2013,DISTRICTE 1,CENTRE                        ,"PARAGUAI, EL                  ",Home,1
2013,DISTRICTE 1,CENTRE                        ,"PERÚ, EL                      ",Dona,1
2013,DISTRICTE 1,CENTRE                        ,"XINA, LA                      ",Home,1
2013,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,Dona,17
2013,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,ESPANYA                       ,Home,21
2013,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,HONDURES                      ,Dona,1
2013,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"MARROC, EL                    ",Dona,5
2013,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"MARROC, EL                    ",Home,1
2013,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"PERÚ, EL                      ",Dona,1
2013,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,"XINA, LA                      ",Dona,1
2013,DISTRICTE 1,VALLPARADÍS                   ,"EQUADOR, L                    ",Dona,1
2013,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,Dona,10
2013,DISTRICTE 1,VALLPARADÍS                   ,ESPANYA                       ,Home,20
2013,DISTRICTE 1,VALLPARADÍS                   ,"MARROC, EL                    ",Home,1
2013,DISTRICTE 1,VALLPARADÍS                   ,NIGÈRIA                       ,Dona,1
2013,DISTRICTE 1,VALLPARADÍS                   ,"REPÚBLICA DOMINICANA, LA      ",Home,1
2013,DISTRICTE 1,VALLPARADÍS                   ,"SENEGAL, EL                   ",Dona,1
2013,DISTRICTE 1,VALLPARADÍS                   ,"SENEGAL, EL                   ",Home,1
2013,DISTRICTE 2,CA N ANGLADA                  ,ALGÈRIA                       ,Home,1
2013,DISTRICTE 2,CA N ANGLADA                  ,COLÒMBIA                      ,Dona,1
2013,DISTRICTE 2,CA N ANGLADA                  ,COLÒMBIA                      ,Home,1
2013,DISTRICTE 2,CA N ANGLADA                  ,"EQUADOR, L                    ",Dona,2
2013,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,Dona,40
2013,DISTRICTE 2,CA N ANGLADA                  ,ESPANYA                       ,Home,35
2013,DISTRICTE 2,CA N ANGLADA                  ,GÀMBIA                        ,Home,1
2013,DISTRICTE 2,CA N ANGLADA                  ,HONDURES                      ,Home,1
2013,DISTRICTE 2,CA N ANGLADA                  ,"MARROC, EL                    ",Dona,43
2013,DISTRICTE 2,CA N ANGLADA                  ,"MARROC, EL                    ",Home,52
2013,DISTRICTE 2,CA N ANGLADA                  ,NIGÈRIA                       ,Dona,2
2013,DISTRICTE 2,CA N ANGLADA                  ,"PARAGUAI, EL                  ",Home,1
2013,DISTRICTE 2,CA N ANGLADA                  ,"REPÚBLICA DOMINICANA, LA      ",Dona,2
2013,DISTRICTE 2,CA N ANGLADA                  ,ROMANIA                       ,Home,1
2013,DISTRICTE 2,CA N ANGLADA                  ,"SENEGAL, EL                   ",Dona,3
2013,DISTRICTE 2,CA N ANGLADA                  ,"SENEGAL, EL                   ",Home,1
2013,DISTRICTE 2,CA N ANGLADA                  ,SÍRIA                         ,Dona,1
2013,DISTRICTE 2,CA N ANGLADA                  ,UCRAÏNA                       ,Home,1
2013,DISTRICTE 2,CA N ANGLADA                  ,VENEÇUELA                     ,Dona,1
2013,DISTRICTE 2,CA N ANGLADA                  ,XILE                          ,Home,1
2013,DISTRICTE 2,CA N ANGLADA                  ,"XINA, LA                      ",Dona,3
2013,DISTRICTE 2,DISSEMINATS                   ,ESPANYA                       ,Home,1
2013,DISTRICTE 2,MONTSERRAT                    ,ESPANYA                       ,Dona,1
2013,DISTRICTE 2,MONTSERRAT                    ,ESPANYA                       ,Home,8
2013,DISTRICTE 2,MONTSERRAT                    ,"MARROC, EL                    ",Dona,8
2013,DISTRICTE 2,MONTSERRAT                    ,"MARROC, EL                    ",Home,10
2013,DISTRICTE 2,TORRE-SANA                    ,BOLÍVIA                       ,Home,1
2013,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,Dona,35
2013,DISTRICTE 2,TORRE-SANA                    ,ESPANYA                       ,Home,43
2013,DISTRICTE 2,TORRE-SANA                    ,"MARROC, EL                    ",Home,3
2013,DISTRICTE 2,TORRE-SANA                    ,"PARAGUAI, EL                  ",Dona,1
2013,DISTRICTE 2,TORRE-SANA                    ,"XINA, LA                      ",Dona,1
2013,DISTRICTE 2,VILARDELL                     ,ESPANYA                       ,Dona,4
2013,DISTRICTE 2,VILARDELL                     ,ESPANYA                       ,Home,3
2013,DISTRICTE 2,VILARDELL                     ,"MARROC, EL                    ",Dona,1
2013,DISTRICTE 3,CAN JOFRESA                   ,"EQUADOR, L                    ",Home,1
2013,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,Dona,6
2013,DISTRICTE 3,CAN JOFRESA                   ,ESPANYA                       ,Home,5
2013,DISTRICTE 3,CAN JOFRESA                   ,"MARROC, EL                    ",Dona,1
2013,DISTRICTE 3,CAN JOFRESA                   ,"MARROC, EL                    ",Home,1
2013,DISTRICTE 3,CAN JOFRESA                   ,"PARAGUAI, EL                  ",Home,1
2013,DISTRICTE 3,CAN JOFRESA                   ,ROMANIA                       ,Home,1
2013,DISTRICTE 3,CAN PALET                     ,BOLÍVIA                       ,Dona,1
2013,DISTRICTE 3,CAN PALET                     ,COLÒMBIA                      ,Dona,1
2013,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,Dona,44
2013,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,Home,47
2013,DISTRICTE 3,CAN PALET                     ,GÀMBIA                        ,Home,1
2013,DISTRICTE 3,CAN PALET                     ,"ÍNDIA, L                      ",Dona,1
2013,DISTRICTE 3,CAN PALET                     ,"MARROC, EL                    ",Dona,22
2013,DISTRICTE 3,CAN PALET                     ,"MARROC, EL                    ",Home,18
2013,DISTRICTE 3,CAN PALET                     ,"PAKISTAN, EL                  ",Home,1
2013,DISTRICTE 3,CAN PALET                     ,POLÒNIA                       ,Dona,1
2013,DISTRICTE 3,CAN PALET                     ,PORTUGAL                      ,Home,1
2013,DISTRICTE 3,CAN PALET                     ,"REPÚBLICA DOMINICANA, LA      ",Home,1
2013,DISTRICTE 3,CAN PALET                     ,ROMANIA                       ,Dona,1
2013,DISTRICTE 3,CAN PALET                     ,"SENEGAL, EL                   ",Dona,1
2013,DISTRICTE 3,CAN PALET                     ,"SENEGAL, EL                   ",Home,1
2013,DISTRICTE 3,CAN PALET                     ,"XINA, LA                      ",Home,1
2013,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       ,Dona,1
2013,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       ,Home,2
2013,DISTRICTE 3,CAN PALET II                  ,"MARROC, EL                    ",Dona,4
2013,DISTRICTE 3,CAN PALET II                  ,"MARROC, EL                    ",Home,4
2013,DISTRICTE 3,CAN PALET II                  ,"SENEGAL, EL                   ",Dona,2
2013,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,Dona,23
2013,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,Home,29
2013,DISTRICTE 3,CAN PARELLADA                 ,"MARROC, EL                    ",Dona,4
2013,DISTRICTE 3,CAN PARELLADA                 ,"MARROC, EL                    ",Home,1
2013,DISTRICTE 3,CAN PARELLADA                 ,"PERÚ, EL                      ",Home,1
2013,DISTRICTE 3,CAN PARELLADA                 ,POLÒNIA                       ,Home,1
2013,DISTRICTE 3,CAN PARELLADA                 ,ROMANIA                       ,Dona,1
2013,DISTRICTE 3,CAN PARELLADA                 ,SUÈCIA                        ,Home,1
2013,DISTRICTE 3,CAN PARELLADA                 ,"XINA, LA                      ",Dona,1
2013,DISTRICTE 3,GUADALHORCE                   ,ESPANYA                       ,Dona,4
2013,DISTRICTE 3,GUADALHORCE                   ,ESPANYA                       ,Home,3
2013,DISTRICTE 3,GUADALHORCE                   ,"MARROC, EL                    ",Home,1
2013,DISTRICTE 3,LES FONTS                     ,ESPANYA                       ,Dona,12
2013,DISTRICTE 3,LES FONTS                     ,ESPANYA                       ,Home,12
2013,DISTRICTE 3,LES FONTS                     ,"MARROC, EL                    ",Dona,2
2013,DISTRICTE 3,LES FONTS                     ,ROMANIA                       ,Home,1
2013,DISTRICTE 3,SEGLE XX                      ,CROÀCIA                       ,Home,1
2013,DISTRICTE 3,SEGLE XX                      ,CUBA                          ,Home,1
2013,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,Dona,32
2013,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,Home,39
2013,DISTRICTE 3,SEGLE XX                      ,"MARROC, EL                    ",Dona,4
2013,DISTRICTE 3,SEGLE XX                      ,"MARROC, EL                    ",Home,2
2013,DISTRICTE 3,SEGLE XX                      ,"PERÚ, EL                      ",Dona,1
2013,DISTRICTE 3,SEGLE XX                      ,POLÒNIA                       ,Dona,1
2013,DISTRICTE 3,XÚQUER                        ,ESPANYA                       ,Dona,6
2013,DISTRICTE 3,XÚQUER                        ,ESPANYA                       ,Home,8
2013,DISTRICTE 3,XÚQUER                        ,"MARROC, EL                    ",Home,1
2013,DISTRICTE 3,XÚQUER                        ,"PERÚ, EL                      ",Dona,1
2013,DISTRICTE 3,XÚQUER                        ,ROMANIA                       ,Home,1
2013,DISTRICTE 4,CA N AURELL                   ,BOLÍVIA                       ,Home,1
2013,DISTRICTE 4,CA N AURELL                   ,COLÒMBIA                      ,Home,1
2013,DISTRICTE 4,CA N AURELL                   ,"EQUADOR, L                    ",Dona,1
2013,DISTRICTE 4,CA N AURELL                   ,"EQUADOR, L                    ",Home,1
2013,DISTRICTE 4,CA N AURELL                   ,ESPANYA                       ,Dona,51
2013,DISTRICTE 4,CA N AURELL                   ,ESPANYA                       ,Home,75
2013,DISTRICTE 4,CA N AURELL                   ,"GUINEA BISSAU, LA             ",Dona,1
2013,DISTRICTE 4,CA N AURELL                   ,MALI                          ,Dona,1
2013,DISTRICTE 4,CA N AURELL                   ,"MARROC, EL                    ",Dona,6
2013,DISTRICTE 4,CA N AURELL                   ,"MARROC, EL                    ",Home,4
2013,DISTRICTE 4,CA N AURELL                   ,ROMANIA                       ,Dona,1
2013,DISTRICTE 4,CA N AURELL                   ,"XINA, LA                      ",Dona,2
2013,DISTRICTE 4,CA N AURELL                   ,"XINA, LA                      ",Home,1
2013,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,ESPANYA                       ,Dona,6
2013,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,ESPANYA                       ,Home,9
2013,DISTRICTE 4,CAN PALET DE VISTA ALEGRE     ,"REGNE UNIT, EL                ",Dona,1
2013,DISTRICTE 4,LA COGULLADA                  ,"EQUADOR, L                    ",Home,1
2013,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,Dona,35
2013,DISTRICTE 4,LA COGULLADA                  ,ESPANYA                       ,Home,30
2013,DISTRICTE 4,LA COGULLADA                  ,"MARROC, EL                    ",Dona,2
2013,DISTRICTE 4,LA COGULLADA                  ,"MARROC, EL                    ",Home,6
2013,DISTRICTE 4,LA COGULLADA                  ,"SENEGAL, EL                   ",Home,1
2013,DISTRICTE 4,LA MAURINA                    ,"BRASIL, EL                    ",Dona,1
2013,DISTRICTE 4,LA MAURINA                    ,"EQUADOR, L                    ",Dona,2
2013,DISTRICTE 4,LA MAURINA                    ,"EQUADOR, L                    ",Home,1
2013,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,Dona,24
2013,DISTRICTE 4,LA MAURINA                    ,ESPANYA                       ,Home,33
2013,DISTRICTE 4,LA MAURINA                    ,"MARROC, EL                    ",Dona,21
2013,DISTRICTE 4,LA MAURINA                    ,"MARROC, EL                    ",Home,11
2013,DISTRICTE 4,LA MAURINA                    ,"PERÚ, EL                      ",Dona,1
2013,DISTRICTE 4,LA MAURINA                    ,"REPÚBLICA DOMINICANA, LA      ",Dona,1
2013,DISTRICTE 4,LA MAURINA                    ,ROMANIA                       ,Home,1
2013,DISTRICTE 4,LES MARTINES                  ,ESPANYA                       ,Dona,3
2013,DISTRICTE 4,LES MARTINES                  ,ESPANYA                       ,Home,2
2013,DISTRICTE 4,ROC BLANC                     ,ESPANYA                       ,Dona,24
2013,DISTRICTE 4,ROC BLANC                     ,ESPANYA                       ,Home,31
2013,DISTRICTE 4,ROC BLANC                     ,"MARROC, EL                    ",Dona,1
2013,DISTRICTE 4,ROC BLANC                     ,"MARROC, EL                    ",Home,1
2013,DISTRICTE 5,CAN BOADA CASC ANTIC          ,BULGÀRIA                      ,Home,1
2013,DISTRICTE 5,CAN BOADA CASC ANTIC          ,EL SALVADOR                   ,Dona,1
2013,DISTRICTE 5,CAN BOADA CASC ANTIC          ,"EQUADOR, L                    ",Dona,2
2013,DISTRICTE 5,CAN BOADA CASC ANTIC          ,"EQUADOR, L                    ",Home,1
2013,DISTRICTE 5,CAN BOADA CASC ANTIC          ,ESPANYA                       ,Dona,36
2013,DISTRICTE 5,CAN BOADA CASC ANTIC          ,ESPANYA                       ,Home,23
2013,DISTRICTE 5,CAN BOADA CASC ANTIC          ,"GUINEA EQUATORIAL, LA         ",Dona,1
2013,DISTRICTE 5,CAN BOADA CASC ANTIC          ,"MARROC, EL                    ",Dona,5
2013,DISTRICTE 5,CAN BOADA CASC ANTIC          ,"MARROC, EL                    ",Home,6
2013,DISTRICTE 5,CAN BOADA CASC ANTIC          ,"PAKISTAN, EL                  ",Dona,2
2013,DISTRICTE 5,CAN BOADA CASC ANTIC          ,"PARAGUAI, EL                  ",Home,1
2013,DISTRICTE 5,CAN BOADA CASC ANTIC          ,"SENEGAL, EL                   ",Dona,1
2013,DISTRICTE 5,CAN BOADA CASC ANTIC          ,"XINA, LA                      ",Home,1
2013,DISTRICTE 5,CAN BOADA DEL PI              ,ESPANYA                       ,Dona,6
2013,DISTRICTE 5,CAN BOADA DEL PI              ,ESPANYA                       ,Home,5
2013,DISTRICTE 5,CAN BOADA DEL PI              ,"MARROC, EL                    ",Home,1
2013,DISTRICTE 5,CAN BOADA DEL PI              ,XILE                          ,Dona,1
2013,DISTRICTE 5,CAN GONTERES                  ,ESPANYA                       ,Dona,2
2013,DISTRICTE 5,CAN GONTERES                  ,ESPANYA                       ,Home,1
2013,DISTRICTE 5,CAN ROCA                      ,ESPANYA                       ,Dona,32
2013,DISTRICTE 5,CAN ROCA                      ,ESPANYA                       ,Home,33
2013,DISTRICTE 5,CAN ROCA                      ,"MARROC, EL                    ",Dona,1
2013,DISTRICTE 5,CAN ROCA                      ,"MARROC, EL                    ",Home,1
2013,DISTRICTE 5,DISSEMINATS                   ,ESPANYA                       ,Dona,1
2013,DISTRICTE 5,DISSEMINATS                   ,ESPANYA                       ,Home,1
2013,DISTRICTE 5,PLA DEL BON AIRE              ,ESPANYA                       ,Dona,10
2013,DISTRICTE 5,PLA DEL BON AIRE              ,ESPANYA                       ,Home,4
2013,DISTRICTE 5,PLA DEL BON AIRE              ,"MARROC, EL                    ",Dona,2
2013,DISTRICTE 5,PLA DEL BON AIRE - EL GARROT  ,ESPANYA                       ,Dona,1
2013,DISTRICTE 5,POBLE NOU - ZONA ESPORTIVA    ,"ARGENTINA, L                  ",Dona,1
