url,identificador,locale,send,foto,nombre,telefono,fax,correo-electronico,web,horario,descripcion,direccion,localizacion,categorias
"http://www.gijon.es/directorios/show/9844-real-sporting-gijon-business-club","9844","es","fecha-actualizacion2017-07-12 14:11:33 +0200","http://www.gijon.es/data/images/f0/f6/62232/410x315_v1_sala_de_prensa_Molinon2.jpg","Real Sporting Gijón Business Club","984 28 29 36","985 16 76 32","tourmolinon@dtaocioyturismo.com","http://www.realsporting.com/","Celebra tus eventos en un entorno totalmente diferente en Asturias.<br/> <br/> El Molinón ofrece múltiples posibilidades de combinaciones de servicios, espacios y experiencias.<br/> <br/> Un entorno y espacios singulares para la celebración de reuniones de empresa, almuerzos de trabajo, presentaciones de producto, actividades motivacionales y de Team Building, visitas privadas, rodajes y filmaciones y mucho más.<br/>","Luis Adaro s/n 33203 Gijón","43.536178 -5.637274","Recintos singulares, Campos de Fútbol, Club de Empresas de Turismo de Negocios, Deporte"
"http://www.gijon.es/directorios/show/9669-policia-local-hermanos-felgueroso","9669","es","fecha-actualizacion2014-03-11 14:42:19 +0100","Policía Local (Hermanos Felgueroso)","43.535187 -5.658587","Zona Wifi, Boleras, Escuelas Infantiles, Sindicatos, Estaciones de Servicio, Bares y cafés, Edificios y lugares de interés, Puerto deportivo, Saboreando - Restaurantes y sidrerías, Repostería, Comunicaciones, Deporte, Educación, Otros, Movilidad, Turismo"
"http://www.gijon.es/directorios/show/9668-parque-de-la-serena","9668","es","fecha-actualizacion2014-03-11 14:43:39 +0100","Parque de La Serena","43.530505 -5.664557","Zona Wifi, Boleras, Escuelas Infantiles, Sindicatos, Estaciones de Servicio, Bares y cafés, Edificios y lugares de interés, Puerto deportivo, Saboreando - Restaurantes y sidrerías, Comunicaciones, Deporte, Educación, Otros, Movilidad, Turismo"
"http://www.gijon.es/directorios/show/9667-playa-de-san-lorenzo-piles","9667","es","fecha-actualizacion2014-03-11 14:41:08 +0100","Playa de San Lorenzo (Piles)","43.540398 -5.646737","Zona Wifi, Boleras, Escuelas Infantiles, Sindicatos, Estaciones de Servicio, Bares y cafés, Edificios y lugares de interés, Puerto deportivo, Comunicaciones, Deporte, Educación, Otros, Movilidad, Turismo"
"http://www.gijon.es/directorios/show/9666-playa-de-san-lorenzo-nautico","9666","es","fecha-actualizacion2014-03-11 14:40:26 +0100","Playa de San Lorenzo (Naútico)","43.542731 -5.660169","Zona Wifi, Boleras, Escuelas Infantiles, Sindicatos, Estaciones de Servicio, Bares y cafés, Edificios y lugares de interés, Comunicaciones, Deporte, Educación, Otros, Movilidad, Turismo"
"http://www.gijon.es/directorios/show/9665-plaza-del-humedal","9665","es","fecha-actualizacion2014-03-11 14:39:05 +0100","Plaza del Humedal","43.539628 -5.665979","Zona Wifi, Boleras, Escuelas Infantiles, Sindicatos, Estaciones de Servicio, Bares y cafés, Comunicaciones, Deporte, Educación, Otros, Movilidad, Turismo"
"http://www.gijon.es/directorios/show/9664-acuario-de-gijon","9664","es","fecha-actualizacion2014-04-22 15:06:50 +0200","Acuario de Gijón","43.542327 -5.675061","Zona Wifi, Boleras, Comunicaciones, Deporte"
"http://www.gijon.es/directorios/show/9662-puerto-de-vegarada","9662","es","fecha-actualizacion2014-03-11 14:41:54 +0100","Puerto de Vegarada","43.532372 -5.67903","Zona Wifi, Boleras, Escuelas Infantiles, Sindicatos, Estaciones de Servicio, Comunicaciones, Deporte, Educación, Otros, Movilidad"
"http://www.gijon.es/directorios/show/9661-ramon-areces","9661","es","fecha-actualizacion2014-03-11 14:44:00 +0100","Ramón Areces","43.522368 -5.676101","Zona Wifi, Boleras, Escuelas Infantiles, Sindicatos, Estaciones de Servicio, Comunicaciones, Deporte, Educación, Otros, Movilidad"
"http://www.gijon.es/directorios/show/9660-ramon-areces","9660","es","fecha-actualizacion2014-03-11 14:44:22 +0100","Ramón Areces","43.521419 -5.672582","Zona Wifi, Boleras, Escuelas Infantiles, Sindicatos, Comunicaciones, Deporte, Educación, Otros"
"http://www.gijon.es/directorios/show/9659-parque-de-las-palmeras","9659","es","fecha-actualizacion2014-01-22 12:06:30 +0100","Parque de Las Palmeras","43.521139 -5.667465","Zona Wifi, Boleras, Escuelas Infantiles, Sindicatos, Comunicaciones, Deporte, Educación, Otros"
"http://www.gijon.es/directorios/show/9658-piscina-del-llano","9658","es","fecha-actualizacion2014-01-22 12:06:29 +0100","Piscina del Llano","43.527891 -5.659032","Zona Wifi, Boleras, Escuelas Infantiles, Comunicaciones, Deporte, Educación"
"http://www.gijon.es/directorios/show/9657-institutos-perez-de-ayala","9657","es","fecha-actualizacion2014-01-22 12:06:29 +0100","Institutos Pérez de Ayala","43.533118 -5.668838","Zona Wifi, Boleras, Comunicaciones, Deporte"
"http://www.gijon.es/directorios/show/9655-parque-de-begona","9655","es","fecha-actualizacion2014-01-22 12:06:29 +0100","Parque de Begoña","43.53836 -5.660738","Zona Wifi, Boleras, Comunicaciones, Deporte"
"http://www.gijon.es/directorios/show/9653-aparcamiento-del-puerto-deportivo","9653","es","fecha-actualizacion2014-01-22 12:06:29 +0100","Aparcamiento del Puerto Deportivo","43.544007 -5.666993","Zona Wifi, Boleras, Comunicaciones, Deporte"
"http://www.gijon.es/directorios/show/9651-parque-de-la-fabrica-del-gas","9651","es","fecha-actualizacion2014-01-22 12:06:29 +0100","Parque de la Fábrica del Gas","43.539179 -5.650985","Zona Wifi, Boleras, Escuelas Infantiles, Comunicaciones, Deporte, Educación"
"http://www.gijon.es/directorios/show/9650-plaza-de-la-republica-en-el-coto","9650","es","fecha-actualizacion2014-01-22 12:06:29 +0100","Plaza de la República en El Coto","43.533846 -5.6487","Zona Wifi, Boleras, Comunicaciones, Deporte"
"http://www.gijon.es/directorios/show/9573-sala-de-musculacion-pabellon-de-deportes-la-tejerona","9573","es","fecha-actualizacion2014-01-22 12:06:27 +0100","Sala de Musculación | Pabellón de Deportes La Tejerona","985 185  115","m@gijon.es","http://deporte.gijon.es/page/11959-pabellon-de-deportes-la-tejerona","<a title="Ir a Página de inicio" href="http://deporte.gijon.es/page/95-pagina-de%3C/div%3E%0A%0A%0A%20%20%20%20%20%20%3C/div%3E%0A%20%20%20%20%20%20%3Cdiv%20class="></a><a title="Ir a Página de inicio" href="http://deporte.gijon.es/page/95-pagina-de%3C/div%3E%0A%0A%0A%20%20%20%20%20%20%3C/div%3E%0A%20%20%20%20%20%20%3Cdiv%20class="></a><a title="Ir a Horarios de apertura de las instalaciones deportivas" href="http://deporte.gijon.es/page/11880-horarios-de-apertura-de-las-instalaciones-deportivas" rel="external">Horarios generales de las IDM</a>","<ul><li>Sala de musculación de 196 metroscuadrados</li><li>Dotada de pesos libres, máquinas de musculación y zona de cardio. </li><li>Aforo máximo: 20 personas </li></ul><br/><span style="FONT-WEIGHT: bold">+ Info</span>:<br/><ul><li><a title="Ir a precios públicos del pdm" href="http://deporte.gijon.es/page/11897-precios-publicos-del-pdm">Precios públicos del PDM</a> </li><li><a title="Ir a normativa y aforos de las instalaciones deportivas municipales" href="http://deporte.gijon.es/page/11898-normativa-y-aforos-de-las-instalaciones-deportivas-municipales">Normativa aplicable y aforos</a></li></ul>","C/ Juan Botas S/n. <br/><span style="FONT-WEIGHT: bold">Coordenadas:</span> W 5º 39' 44'' - N 43º 31' 40''","43.527463 -5.652766","Otros Espacios Deportivos, Deporte"
"http://www.gijon.es/directorios/show/9570-sala-musculacion-pabellon-de-deportes-la-arena","9570","es","fecha-actualizacion2014-01-22 12:06:27 +0100","http://www.gijon.es/data/images/f0/f4/48892/653x279_v1_GimnasioLaArena653x279.jpg","Sala Musculación | Pabellón de Deportes La Arena","985 181 754","m@gijon.es","http://deporte.gijon.es/page/95-pagina-de-inicio","<a title="Ir a Horarios de apertura de las instalaciones deportivas" href="http://deporte.gijon.es/page/11880-horarios-de-apertura-de-las-instalaciones-deportivas" rel="external">Horarios generales de las IDM</a>","<ul><li>Sala de musculación de 15 X 13,20 metros</li><li>Dotada de pesos libres, máquinas de musculación y zona de cardio.</li><li>Aforo máximo: 26 personas </li></ul><br/><span style="FONT-WEIGHT: bold">+ Info</span>:<br/><ul><li><a title="Ir a precios públicos del pdm" href="http://deporte.gijon.es/page/11897-precios-publicos-del-pdm">Precios públicos del PDM</a> </li><li><a title="Ir a normativa y aforos de las instalaciones deportivas municipales" href="http://deporte.gijon.es/page/11898-normativa-y-aforos-de-las-instalaciones-deportivas-municipales">Normativa aplicable y aforos</a></li></ul>","C/ Emilio Tuya, 31. <span style="FONT-WEIGHT: bold"><br/>Coordenadas:</span> W 5º 38' 58'' - N 43º 32' 20''","43.539216 -5.649612","Otros Espacios Deportivos, Deporte"
"http://www.gijon.es/directorios/show/9569-pista-polideportivo-la-algodonera","9569","es","fecha-actualizacion2014-01-22 12:06:27 +0100","Pista polideportivo La Algodonera","<ul><li>Dimensiones: 40X 20 m</li><li>Pavimento: asfalto</li><li>Cubierta<br/></li><li>Gestionada por el Club Patín Gijón Solimar<br/></li></ul>","Avda. de Las Industrias, s/n 33212","Pistas Polideportivas, Gijón, Deporte, Deporte"
"http://www.gijon.es/directorios/show/9549-complejo-deportivo-de-moreda-natahoyo","9549","es","fecha-actualizacion2014-01-22 12:06:26 +0100","http://www.gijon.es/data/images/f0/f4/45640/556x417_v1_complejodeportivomoresa.jpg","Complejo Deportivo de Moreda - Natahoyo","985 181 418","m@gijon.es","http://deporte.gijon.es/page/95-pagina-de-inicio","<a title="Ir a Horarios de apertura de las instalaciones deportivas" href="http://deporte.gijon.es/page/11880-horarios-de-apertura-de-las-instalaciones-deportivas" rel="external">Horarios generales de IDM</a>","Complejo Deportivo insaugurado el 1/5/2002 que cuenta con un pabellón, un patinódromo, una piscina climatizada y sala de musculación.<br/><br/><p style="FONT-WEIGHT: bold">+ Info:</p><ul><li><a title="Ir a precios públicos del pdm" href="http://deporte.gijon.es/page/11897-precios-publicos-del-pdm">Precios públicos del PDM</a> </li><li><a title="Ir a normativa y aforos de las instalaciones deportivas municipales" href="http://deporte.gijon.es/page/11898-normativa-y-aforos-de-las-instalaciones-deportivas-municipales">Normativa aplicable y aforos</a></li></ul>","<p>Avda. Juan Carlos I s/n. <br/></p><p><strong>Coordenadas:</strong> W 5º 41' 09'' - N 43º 32' 11''</p>","Complejos Deportivos, Deporte, 2012, Gijón, Deporte"
"http://www.gijon.es/directorios/show/6867-piscina-c-d-moreda-natahoyo","6867","es","fecha-actualizacion2014-01-22 12:05:04 +0100","http://www.gijon.es/data/images/f6/6888/250x188_v1_Directorioinstalacionesdeportivaspiscina-moreda.jpg","Piscina | C.D. Moreda - Natahoyo","985 181 418","m@gijon.es","<a title="Ir a Horarios de apertura de las instalaciones deportivas" href="http://deporte.gijon.es/page/11880-horarios-de-apertura-de-las-instalaciones-deportivas" rel="external">Horarios generales de IDM</a>","Piscina climatizada dotada con:<br/><ul><li><span style="FONT-WEIGHT: bold">Vaso polivalente</span> <span style="FONT-WEIGHT: bold">de 6 calles:</span>  25 m de largo X 12,5 m de ancho. Profundidad:1,40 m/1,60 m/ 1,20 m </li><li><span style="FONT-WEIGHT: bold">Sala de ciclo indoor</span></li></ul><p>El sistema de desinfección del agua utilizado:  <span style="FONT-WEIGHT: bold">Rayos ultravioleta</span></p><p style="TEXT-ALIGN: center"><img class="nicedit_sin-alinear" alt="piscina moreda" src="/data/images/f0/f4/48416/658x145_v1_Piscinamoredaultima.jpg" width="658" height="145" width="658" height="145"/><br/></p><p style="FONT-WEIGHT: bold">+ Info:</p><ul><li><a title="Ir a práctica de la natación" href="http://deporte.gijon.es/page/6074-practica-de-la-natacion">Práctica de la natación (Espacio lúdico y horarios del nado con aletas)</a> </li><li><a title="Ir a actividades y cursos" href="http://deporte.gijon.es/page/3826-actividades-y-cursos">Oferta de cursos y actividades acuáticas</a><br/></li><li><a title="Ir a precios públicos del pdm" href="http://deporte.gijon.es/page/11897-precios-publicos-del-pdm">Precios públicos del PDM</a> </li><li><a title="Ir a normativa y aforos de las instalaciones deportivas municipales" href="http://deporte.gijon.es/page/11898-normativa-y-aforos-de-las-instalaciones-deportivas-municipales">Normativa aplicable y aforos</a></li><li><a title="Ir a complejo deportivo moreda - natahoyo" href="http://deporte.gijon.es/page/11261-complejo-deportivo-moreda-natahoyo">C. D. Moreda - Natahoyo</a><a title="Ir a página de inicio" href="http://deporte.gijon.es/page/95-pagina-de-inicio"><br/></a></li></ul><h4><b>Descuento del 40% con la tarjeta turística Gijón Card</b></h4>","Avda. Juan Carlos I s/n. <strong><br/>Coordenadas:</strong> W 5º 41' 09'' - N 43º 32' 11''","43.535938 -5.686039","Piscinas Municipales, 2012, Deporte, Gijón, Deporte, Gijón card. Tarjeta turística, Gijón Card"
"http://www.gijon.es/directorios/show/6866-piscina-c-d-la-calzada","6866","es","fecha-actualizacion2014-01-22 12:05:04 +0100","http://www.gijon.es/data/images/f0/f4/42737/439x329_v1_piscinalacalzada2.jpg","Piscina | C.D La Calzada","985 181 415","m@gijon.es","http://deporte.gijon.es/page/11046-complejo-deportivo-la-calzada","<a title="Ir a Horarios de apertura de las instalaciones deportivas" href="http://deporte.gijon.es/page/11880-horarios-de-apertura-de-las-instalaciones-deportivas" rel="external">Horarios generales de IDM</a>","<p>Piscina climatizada dotada con:</p><ul><li><span style="FONT-WEIGHT: bold">Un</span> <span style="FONT-WEIGHT: bold">vaso polivalente</span> <span style="FONT-WEIGHT: bold">de 6 calles:</span>  25 m  de largo x 12,50 m de ancho. Profundidad: 1,60 m/ 1,20 m/  1,80 m.<br/></li><li><span style="FONT-WEIGHT: bold">Un vaso de enseñanza de 3 calles</span>:  12,50 m de largo x 6 m de largo. Profundidad: 0,80 m/ 0,83 m/ 0,70 m.</li></ul><p style="TEXT-ALIGN: center; FONT-WEIGHT: bold"><img class="nicedit_sin-alinear" alt="interior" src="/data/images/f0/f4/42694/600x132_v1_Piscinalacalzadap600x132p2.jpg" width="600" height="132" width="600" height="132"/><br/></p><p style="FONT-WEIGHT: bold">+ Info:</p><ul><li><a title="Ir a práctica de la natación" href="http://deporte.gijon.es/page/6074-practica-de-la-natacion">Práctica de la natación (Espacio lúdico y horarios del nado con aletas)</a> </li><li><a title="Ir a actividades y cursos" href="http://deporte.gijon.es/page/3826-actividades-y-cursos">Oferta de cursos y actividades acuáticas</a><br/></li><li><a title="Ir a precios públicos del pdm" href="http://deporte.gijon.es/page/11897-precios-publicos-del-pdm">Precios públicos del PDM</a> </li><li><a title="Ir a normativa y aforos de las instalaciones deportivas municipales" href="http://deporte.gijon.es/page/11898-normativa-y-aforos-de-las-instalaciones-deportivas-municipales">Normativa aplicable y aforos</a></li></ul><h4><b>Descuento del 40% con la tarjeta turística Gijón Card</b></h4><div><br/></div>","C/ Simón Bolivar s/n. <strong><br/>Coordenadas:</strong> W 5º 41' 58'' - N 43º 32' 09''","43.535456 -5.69974","Piscinas Municipales, 2011, Deporte, Deporte, Gijón card. Tarjeta turística, Gijón Card"
"http://www.gijon.es/directorios/show/3443-centro-municipal-integrado-de-el-llano","3443","es","fecha-actualizacion2016-06-06 14:06:54 +0200","http://www.gijon.es/data/images/f0/f4/42473/1776x846_v1_ElLlanoPG.JPG","Centro Municipal Integrado de El Llano","985 185 240","985 185 244","cmillano@gijon.es","http://www.gijon.es","Lunes a sábado: de 08:00 a 22:00h. Domingos de 8:00 a 15.00 horas. Cajero: 24h","<p align="justify">Es el equipamiento más moderno de la red de centros integrados. Fue inaugurado en el año 2007 tras seguir, en su diseño, las pautas sobre equipamientos de proximidad publicadas en los estudios de la fundación Kaleidos.Red, de la que le ayuntamiento de Gijón fue patrono fundador. Se situa en una área de reciente crecimiento y reforma urbana y atiende a una extensa zona muy poblada con los recursos más modernos, por ejemplo una gran ludoteca. Aunque ofrece servicios deportivos en su gran sala polivalente, no tiene una zona deportiva propiamente dicha pues, al otro lado de la calle, comparte espacio con una de las zona mejor equipadas, en instalaciones deportivas, de Gijón.</p><p align="justify">Dispone de: oficina de atención a la ciudadanía, Servicios Sociales, concejalía de distrito, salón de actos, sala de exposiciones, ludoteca, sala polivalente, aulas, taller de cocina, sala de estudio (120 puestos), biblioteca, mediateca y cajero ciudadano.</p><p align="center"><img src="/data/images/f0/f4/42473/700x333_v1_ElLlanoPG.JPG" alt="Fachada centro de El Llano" class="nicedit_sin-alinear magnify" height="333" width="700" width="700" height="333"/><br/></p><p><br/></p><p style="font-weight: bold;"><a href="http://issuu.com/agendasdeloscentrosintegrados/docs/red_de_centros_municipales_integrad" title="Ir a http://issuu.com/agendasdeloscentrosintegrados/docs/red_de_centros_municipales_integrad" rel="external">Espacios en el centro municipal integrado de El Llano (ver espacios).</a><br/></p><p></p><table><thead><tr><th style="text-align: center;">Espacio<br/></th><th style="text-align: center;">Puestos y aforo<br/></th></tr></thead><tbody><tr><td>Salón de Actos<br/></td><td style="text-align: right;">156<br/></td></tr><tr><td>Aulas 1 y 2<br/></td><td style="text-align: right;">18<br/></td></tr><tr><td>Aulas 3 y 4<br/></td><td style="text-align: right;">36<br/></td></tr><tr><td>Aula de cocina<br/></td><td style="text-align: right;">16<br/></td></tr><tr><td>Sala Polivalente<br/></td><td style="text-align: right;">350 m2<br/></td></tr><tr><td>Sala de estudio<br/></td><td style="text-align: right;">120<br/></td></tr><tr><td>Biblioteca<br/></td><td style="text-align: right;">Adultos:43<br/>Infantil:12<br/>Lectura de prensa:24<br/></td></tr><tr><td>Mediateca<br/></td><td style="text-align: right;">16<br/></td></tr><tr><td>Sala de exposiciones <br/>(Los patios interiores están <br/>habilitados para exponer)<br/></td><td style="text-align: right;">26 metros lineales<br/></td></tr><tr><td>Sala de reuniones (1 y 2)<br/></td><td style="text-align: right;">10 y 14<br/></td></tr><tr><td style="vertical-align: top;">Ludoteca<br/></td><td style="vertical-align: top; text-align: right;">40<br/></td></tr></tbody></table>","Calle Río de Oro, 37","Servicio Atención a la Ciudadanía, Edificios Municipales, Cajeros Ciudadanos, Servicios Municipales, Servicios Sociales, Mediatecas, Zona Wifi, Ludotecas, Bibliotecas, Teatro, Sala de Exposiciones, Otros Espacios Deportivos, Pabellones, Piscinas Municipales, Pistas Polideportivas, Aparcamientos, Establecimientos de Recarga del Monedero Transporte, Lineas de autobuses urbanos, Museos y salas de exposiciones, Centros culturales, Teatros, Aseos públicos, Otras salas de congresos, Administración, Comunicaciones, Cultura y Ocio, Deporte, Movilidad, Turismo"
"http://www.gijon.es/directorios/show/2810-speedy-water","2810","es","fecha-actualizacion2014-01-22 12:03:12 +0100","http://www.gijon.es/data/images/f0/f3/36739/130x108_v1_c130x108_v1_speedy.png","Speedy Water","985 342 227","contacto@speedywater.com","http://www.speedywater.com/","<div style="text-align: justify;">En la tienda podrá en encontrar todo tipo de material especializado en buceo recreativo, una pequeña gama de pesca submarina y un apratado textil en el que cuentan con una de las más prestigiosas marcas californianas &quot;Hurley&quot;.<br/></div><br/><div style="text-align: justify;">Dentro de la tienda tambien podrán encontrar una gran aula, el punto neurálgico del centro de buceo, desde dónde se imparten y gestionan todas las actividades y cursos de buceo recreativo, titulaciones naúticas y demás actividades como paseos en barco o lancha rápida. En el aula también se realizan exposiciones fotográficas, talleres, audiovisuales y muchas otras catividades.<br/></div><br/>también realizamos bautismo de <strong>Buceo</strong> (mar/piscina), cursos PADI, salidas todo el año y alquiler de material.<br/><br/><span style="font-weight: bold;">Descansa</span><br/>Domingos","C/ Artillería, 2 – Bajo 33201-Gijón - Calle Artillería, 2 – Bajo 33201-Gijón","43.546896 -5.664957","Turismo de Experiencias, 2011, Otros Espacios Deportivos, Comercios, Deporte, Turismo"
"http://www.gijon.es/directorios/show/2444-piscina-la-camocha","2444","es","fecha-actualizacion2014-01-22 12:03:11 +0100","http://www.gijon.es/data/images/f0/f4/48346/682x192_v1_Piscinalacamocha.jpg","Piscina  La Camocha","985 181 016","m@gijon.es","http://deporte.gijon.es/page/95-pagina-de-inicio","<a title="Ir a Horarios de apertura de las instalaciones deportivas" href="http://deporte.gijon.es/page/11880-horarios-de-apertura-de-las-instalaciones-deportivas" rel="external">Horarios generales de IDM</a>","Piscina climatizada inaugurada el 02/07/2012 dotada con:<br/><ul><li><span style="FONT-WEIGHT: bold">Un vaso polivalente</span>  de forma irregular que cuenta con dos zonas claramente diferenciadas:</li></ul><ol><li><span style="FONT-WEIGHT: bold">Zona de nado de 4 calles:</span> de 20 m de largo X 8 metros de ancho. Profundidad: 1,25 m/1,60 m/1,10 m.</li><li><span style="FONT-WEIGHT: bold">Zona de Wellness</span> con zona de chorros, banco de burbujas y bañera de hidromasaje. Profundidad:0,80 m/ 1,10 m</li></ol><ul style="FONT-WEIGHT: bold"><li>Una sala polivalente</li></ul><p>El sistema de desinfección del agua utilizado: <span style="FONT-WEIGHT: bold">Rayos ultravioleta</span></p><p style="TEXT-ALIGN: center"><img class="nicedit_sin-alinear magnify" alt="Piscina La Camocha" src="/data/images/f0/f4/48414/658x145_v1_PiscinaLaCamocha3.jpg" width="658" height="145"/><br/></p><span style="FONT-WEIGHT: bold">+ Info:</span><ul><li><a title="Ir a práctica de la natación" href="http://deporte.gijon.es/page/6074-practica-de-la-natacion">Práctica de la natación (Espacio lúdico y horarios del nado con aletas)</a></li><li><a title="Ir a actividades y cursos" href="http://deporte.gijon.es/page/3826-actividades-y-cursos">Oferta de cursos y actividades acuáticas</a><br/></li><li><a title="Ir a precios públicos del pdm" href="http://deporte.gijon.es/page/11897-precios-publicos-del-pdm">Precios públicos del PDM</a></li><li><a title="Ir a normativa y aforos de las instalaciones deportivas municipales" href="http://deporte.gijon.es/page/11898-normativa-y-aforos-de-las-instalaciones-deportivas-municipales">Normativa aplicable y aforos</a></li></ul><div style="TEXT-ALIGN: center"><p><br/></p></div>","Avd. La Camocha s/n. <br/><span style="FONT-WEIGHT: bold">Coordenadas:</span> W 5º 39' 43''- N 43º 32' 01''","43.48779 -5.648767","Deporte, Gijón, Piscinas Municipales, Deporte"
"http://www.gijon.es/directorios/show/1965-pistas-de-squash-c-d-gijon-sur","1965","es","fecha-actualizacion2014-01-22 12:03:11 +0100","http://www.gijon.es/data/images/f0/f4/48687/599x257_v1_pistadesquash.jpg","Pistas de squash | C. D. Gijón Sur","985 181 654","o@gijon.es","http://deporte.gijon.es/page/11501-complejo-deportivo-pumarin-gijon-sur","<a title="Ir a Horarios de apertura de las instalaciones deportivas" href="http://deporte.gijon.es/page/11880-horarios-de-apertura-de-las-instalaciones-deportivas" rel="external">Horarios generales de las IDM<br/></a>","El C. D. de Pumarín &quot;Gijón Sur&quot; cuenta con dos pistas de squash de 9,75 X6,40 m.<br/><br/><div style="TEXT-ALIGN: center"><img class="nicedit_sin-alinear" alt="pistas de squash" src="/data/images/f0/f4/48687/599x257_v1_pistadesquash.jpg" width="599" height="257"/><br/></div><br/><span style="FONT-WEIGHT: bold">+ Info:</span><br/><ul><li><a title="Ir a precios públicos del pdm" href="http://deporte.gijon.es/page/11897-precios-publicos-del-pdm">Precios públicos del PDM</a></li><li><a title="Ir a normativa y aforos de las instalaciones deportivas municipales" href="http://deporte.gijon.es/page/11898-normativa-y-aforos-de-las-instalaciones-deportivas-municipales">Normativa aplicable y aforos</a></li><li><a title="Ir a Squash" href="http://deporte.gijon.es/page/6100-squash" rel="external">Oferta de cursos de squash</a></li><li><a title="Ir a complejo deportivo pumarín " href="http://deporte.gijon.es/page/11501-complejo-deportivo-pumarin-gijon-sur">C. D. Pumarín &quot;Gijón Sur&quot;</a></li></ul>","<p>C/Ramón Areces, 7. </p><p><strong>Coordenadas:</strong> W 5º 40' 41'' - N 43º 31' 29''</p>","43.524842 -5.677979","Deporte, Otros Espacios Deportivos, Deporte"
"http://www.gijon.es/directorios/show/1958-pista-de-atletismo-c-d-las-mestas","1958","es","fecha-actualizacion2014-01-22 12:03:11 +0100","http://www.gijon.es/data/images/f0/f4/47133/391x261_v1_mestaspista.jpg","Pista de Atletismo | C.D. Las Mestas","985 181 758","m@gijon.es","http://deporte.gijon.es/page/11726-complejo-deportivo-las-mestas","<A title="Ir a Página de inicio" href="http://deporte.gijon.es/page/95-pagina-de-inicio" rel="externa            <div><a title="Ir a Horarios de apertura de las instalaciones deportivas" href="http://deporte.gijon.es/page/11880-horarios-de-apertura-de-las-instalaciones-deportivas" rel="external">Horarios generales de las IDM</a></div>","Pista de atletismo homologada según la normativa de la Real Federación Española de Atletismo que forma parte del Estadio Jose Luis Rubio (Zona Sur C. D. Las Mestas).<br/><ul><li>400 m de cuerda con 8 calles de pavimento sintético.</li><li>Foso de saltos</li><li>Zona de lanzamientos</li></ul><p><span style="FONT-WEIGHT: bold">+ Info:</span><br/></p><ul><li><a title="Ir a precios públicos del pdm" href="http://deporte.gijon.es/page/11897-precios-publicos-del-pdm">Precios públicos del PDM</a></li><li><a title="Ir a normativa y aforos de las instalaciones deportivas municipales" href="http://deporte.gijon.es/page/11898-normativa-y-aforos-de-las-instalaciones-deportivas-municipales">Normativa aplicable y aforos</a></li><li><a title="Ir a Complejo Deportivo Las Mestas" href="http://deporte.gijon.es/page/11726-complejo-deportivo-las-mestas" rel="external">C.D. Las Mestas</a><br/></li></ul><p style="TEXT-ALIGN: center"><br/></p><p style="TEXT-ALIGN: center"><img class="nicedit_sin-alinear" alt="Pista atletismo" src="/data/images/f0/f4/48214/650x270_v1_sillaruedas.jpg" width="650" height="270"/><br/></p><p style="TEXT-ALIGN: center"><img class="nicedit_sin-alinear" alt="Pista de atletismo" src="/data/images/f0/f4/48213/650x275_v1_pistadeatletismo.jpg" width="650" height="275"/><br/></p>","Complejo deportivo Las Mestas - Avda. Jesús Revuelta s/n.<span style="FONT-WEIGHT: bold"><br/>Coordenadas:</span> W 5º 38' 09''- N 43º 31' 57''.","43.529385 -5.63736","Deporte, Otros Espacios Deportivos, Gijón, Deporte"
