uri,om_tieneEnlaceSIG,om_situadaEnBarrio,om_historiaVia,om_nombreVia,om_longitudVia,om_nombreViaAntiguo,rdfs_label,om_tipoVia,om_tieneCodigoVia,om_puntoFinalVia_long,om_puntoFinalVia_lat,om_puntoInicioVia_lat,om_puntoInicioVia_long,om_puntoMedioVia_lat,om_puntoMedioVia_long,locn_geometry
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3425,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=3425,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/23-huertas, avenida que comunica cáceres con la universidad de extremadura.,De La Universidad,2606.91,Avda. De Los Quijotes,De La Universidad,Avda,3425,-6.340042,39.482383,39.475983,-6.367642,39.478652,-6.353148,"[[-6.36761101231,39.4813821217],[-6.36700714712,39.481443831],[-6.36679498632,39.4814730965],[-6.36625823447,39.4815503116],[-6.36570605943,39.4816303102],[-6.36503061666,39.4817252049],[-6.36447954631,39.4818039709],[-6.36433818547,39.4818288458],[-6.36287465315,39.4820361417],[-6.36210286976,39.4821458645],[-6.3616767491,39.4822087988],[-6.36150656649,39.4822329959],[-6.36131281892,39.4822613652],[-6.3611171023,39.4822883971],[-6.3609114016,39.4823172979],[-6.36087322344,39.4823201185],[-6.36082624469,39.4823219489],[-6.36079767577,39.4823223536],[-6.36077278307,39.4823244222],[-6.36061737464,39.4823136015],[-6.36048176037,39.4822935909],[-6.36036695375,39.4822676499],[-6.36025818748,39.4822416928],[-6.36014219038,39.4822011303],[-6.35999958321,39.4821395071],[-6.35986314538,39.4820584372],[-6.35919433889,39.4816715364],[-6.35915237344,39.4816488593],[-6.35907910453,39.4816066545],[-6.35904353106,39.4815862576],[-6.35899543252,39.4815581166],[-6.35884404075,39.4814678423],[-6.35874381339,39.4814109744],[-6.35827167685,39.4811387162],[-6.35792008654,39.4809322587],[-6.35787627645,39.4809082388],[-6.35745353312,39.4806610639],[-6.35705473947,39.4804314723],[-6.3568831462,39.4803298532],[-6.35671525034,39.480204057],[-6.35662966962,39.4801282074],[-6.35650534732,39.4800016343],[-6.35637060719,39.4798581691],[-6.35624553327,39.4797203463],[-6.35610839341,39.4795815857],[-6.35603774613,39.4795148401],[-6.35596012487,39.4794494685],[-6.35587352655,39.4793831071],[-6.35577871649,39.4793167604],[-6.35569905966,39.4792694803],[-6.35562254739,39.4792302953],[-6.35542185911,39.4791383536],[-6.35529973477,39.4790956167],[-6.35518845509,39.4790582639],[-6.35515158713,39.4790465091],[-6.3550253902,39.4790087327],[-6.3549397594,39.4789877725],[-6.35474513742,39.4789476164],[-6.35345393515,39.4787128928],[-6.35188303058,39.4784469149],[-6.35057938832,39.478213668],[-6.34995670808,39.4781014254],[-6.3492003494,39.4779730992],[-6.34871821655,39.4778850132],[-6.34840176493,39.4778280235],[-6.34810716031,39.4777811022],[-6.34775137109,39.4777193845],[-6.34751323493,39.4776814075],[-6.3471607712,39.4776253362],[-6.34690144602,39.4776019537],[-6.34664453432,39.4775900252],[-6.34626113956,39.4776034667],[-6.34569388134,39.4776439167],[-6.34549158742,39.4776618327],[-6.34537771356,39.4776722198],[-6.34513948511,39.4776940316],[-6.34493489392,39.4777119293],[-6.34477351535,39.477724084],[-6.34460454076,39.4777390452],[-6.34443884957,39.4777528262],[-6.34433168811,39.4777604157],[-6.34400741506,39.4777921212],[-6.34377196729,39.4778068133],[-6.34369241939,39.4778062154],[-6.34364581541,39.4778094236],[-6.34361726929,39.4778142657],[-6.34357474034,39.4778139038],[-6.3434119051,39.4778167152],[-6.34334067957,39.4778156399],[-6.34322346493,39.4778111275],[-6.3431646133,39.4778089395],[-6.34307483227,39.4778032674],[-6.34293373251,39.477788978],[-6.34277657619,39.4777638262],[-6.34271040981,39.4777521015],[-6.34257406718,39.4777246246],[-6.34249846081,39.4777085001],[-6.34227529383,39.4776408409],[-6.3420690362,39.4775651154],[-6.34183027632,39.4774617852],[-6.3416861957,39.47738144],[-6.341552571,39.4773006917],[-6.34133142592,39.4771411631],[-6.34106876347,39.4769204414],[-6.34073537265,39.4765979886],[-6.34054657215,39.4764132564],[-6.34013339963,39.4759891314],[-6.34013339963,39.4759891314]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3425,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=3425,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/34-las-candelas, avenida que comunica cáceres con la universidad de extremadura.,De La Universidad,2606.91,Avda. De Los Quijotes,De La Universidad,Avda,3425,-6.340042,39.482383,39.475983,-6.367642,39.478652,-6.353148,"[[-6.36761101231,39.4813821217],[-6.36700714712,39.481443831],[-6.36679498632,39.4814730965],[-6.36625823447,39.4815503116],[-6.36570605943,39.4816303102],[-6.36503061666,39.4817252049],[-6.36447954631,39.4818039709],[-6.36433818547,39.4818288458],[-6.36287465315,39.4820361417],[-6.36210286976,39.4821458645],[-6.3616767491,39.4822087988],[-6.36150656649,39.4822329959],[-6.36131281892,39.4822613652],[-6.3611171023,39.4822883971],[-6.3609114016,39.4823172979],[-6.36087322344,39.4823201185],[-6.36082624469,39.4823219489],[-6.36079767577,39.4823223536],[-6.36077278307,39.4823244222],[-6.36061737464,39.4823136015],[-6.36048176037,39.4822935909],[-6.36036695375,39.4822676499],[-6.36025818748,39.4822416928],[-6.36014219038,39.4822011303],[-6.35999958321,39.4821395071],[-6.35986314538,39.4820584372],[-6.35919433889,39.4816715364],[-6.35915237344,39.4816488593],[-6.35907910453,39.4816066545],[-6.35904353106,39.4815862576],[-6.35899543252,39.4815581166],[-6.35884404075,39.4814678423],[-6.35874381339,39.4814109744],[-6.35827167685,39.4811387162],[-6.35792008654,39.4809322587],[-6.35787627645,39.4809082388],[-6.35745353312,39.4806610639],[-6.35705473947,39.4804314723],[-6.3568831462,39.4803298532],[-6.35671525034,39.480204057],[-6.35662966962,39.4801282074],[-6.35650534732,39.4800016343],[-6.35637060719,39.4798581691],[-6.35624553327,39.4797203463],[-6.35610839341,39.4795815857],[-6.35603774613,39.4795148401],[-6.35596012487,39.4794494685],[-6.35587352655,39.4793831071],[-6.35577871649,39.4793167604],[-6.35569905966,39.4792694803],[-6.35562254739,39.4792302953],[-6.35542185911,39.4791383536],[-6.35529973477,39.4790956167],[-6.35518845509,39.4790582639],[-6.35515158713,39.4790465091],[-6.3550253902,39.4790087327],[-6.3549397594,39.4789877725],[-6.35474513742,39.4789476164],[-6.35345393515,39.4787128928],[-6.35188303058,39.4784469149],[-6.35057938832,39.478213668],[-6.34995670808,39.4781014254],[-6.3492003494,39.4779730992],[-6.34871821655,39.4778850132],[-6.34840176493,39.4778280235],[-6.34810716031,39.4777811022],[-6.34775137109,39.4777193845],[-6.34751323493,39.4776814075],[-6.3471607712,39.4776253362],[-6.34690144602,39.4776019537],[-6.34664453432,39.4775900252],[-6.34626113956,39.4776034667],[-6.34569388134,39.4776439167],[-6.34549158742,39.4776618327],[-6.34537771356,39.4776722198],[-6.34513948511,39.4776940316],[-6.34493489392,39.4777119293],[-6.34477351535,39.477724084],[-6.34460454076,39.4777390452],[-6.34443884957,39.4777528262],[-6.34433168811,39.4777604157],[-6.34400741506,39.4777921212],[-6.34377196729,39.4778068133],[-6.34369241939,39.4778062154],[-6.34364581541,39.4778094236],[-6.34361726929,39.4778142657],[-6.34357474034,39.4778139038],[-6.3434119051,39.4778167152],[-6.34334067957,39.4778156399],[-6.34322346493,39.4778111275],[-6.3431646133,39.4778089395],[-6.34307483227,39.4778032674],[-6.34293373251,39.477788978],[-6.34277657619,39.4777638262],[-6.34271040981,39.4777521015],[-6.34257406718,39.4777246246],[-6.34249846081,39.4777085001],[-6.34227529383,39.4776408409],[-6.3420690362,39.4775651154],[-6.34183027632,39.4774617852],[-6.3416861957,39.47738144],[-6.341552571,39.4773006917],[-6.34133142592,39.4771411631],[-6.34106876347,39.4769204414],[-6.34073537265,39.4765979886],[-6.34054657215,39.4764132564],[-6.34013339963,39.4759891314],[-6.34013339963,39.4759891314]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3425,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=3425,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/5-campus-universitario, avenida que comunica cáceres con la universidad de extremadura.,De La Universidad,2606.91,Avda. De Los Quijotes,De La Universidad,Avda,3425,-6.340042,39.482383,39.475983,-6.367642,39.478652,-6.353148,"[[-6.36761101231,39.4813821217],[-6.36700714712,39.481443831],[-6.36679498632,39.4814730965],[-6.36625823447,39.4815503116],[-6.36570605943,39.4816303102],[-6.36503061666,39.4817252049],[-6.36447954631,39.4818039709],[-6.36433818547,39.4818288458],[-6.36287465315,39.4820361417],[-6.36210286976,39.4821458645],[-6.3616767491,39.4822087988],[-6.36150656649,39.4822329959],[-6.36131281892,39.4822613652],[-6.3611171023,39.4822883971],[-6.3609114016,39.4823172979],[-6.36087322344,39.4823201185],[-6.36082624469,39.4823219489],[-6.36079767577,39.4823223536],[-6.36077278307,39.4823244222],[-6.36061737464,39.4823136015],[-6.36048176037,39.4822935909],[-6.36036695375,39.4822676499],[-6.36025818748,39.4822416928],[-6.36014219038,39.4822011303],[-6.35999958321,39.4821395071],[-6.35986314538,39.4820584372],[-6.35919433889,39.4816715364],[-6.35915237344,39.4816488593],[-6.35907910453,39.4816066545],[-6.35904353106,39.4815862576],[-6.35899543252,39.4815581166],[-6.35884404075,39.4814678423],[-6.35874381339,39.4814109744],[-6.35827167685,39.4811387162],[-6.35792008654,39.4809322587],[-6.35787627645,39.4809082388],[-6.35745353312,39.4806610639],[-6.35705473947,39.4804314723],[-6.3568831462,39.4803298532],[-6.35671525034,39.480204057],[-6.35662966962,39.4801282074],[-6.35650534732,39.4800016343],[-6.35637060719,39.4798581691],[-6.35624553327,39.4797203463],[-6.35610839341,39.4795815857],[-6.35603774613,39.4795148401],[-6.35596012487,39.4794494685],[-6.35587352655,39.4793831071],[-6.35577871649,39.4793167604],[-6.35569905966,39.4792694803],[-6.35562254739,39.4792302953],[-6.35542185911,39.4791383536],[-6.35529973477,39.4790956167],[-6.35518845509,39.4790582639],[-6.35515158713,39.4790465091],[-6.3550253902,39.4790087327],[-6.3549397594,39.4789877725],[-6.35474513742,39.4789476164],[-6.35345393515,39.4787128928],[-6.35188303058,39.4784469149],[-6.35057938832,39.478213668],[-6.34995670808,39.4781014254],[-6.3492003494,39.4779730992],[-6.34871821655,39.4778850132],[-6.34840176493,39.4778280235],[-6.34810716031,39.4777811022],[-6.34775137109,39.4777193845],[-6.34751323493,39.4776814075],[-6.3471607712,39.4776253362],[-6.34690144602,39.4776019537],[-6.34664453432,39.4775900252],[-6.34626113956,39.4776034667],[-6.34569388134,39.4776439167],[-6.34549158742,39.4776618327],[-6.34537771356,39.4776722198],[-6.34513948511,39.4776940316],[-6.34493489392,39.4777119293],[-6.34477351535,39.477724084],[-6.34460454076,39.4777390452],[-6.34443884957,39.4777528262],[-6.34433168811,39.4777604157],[-6.34400741506,39.4777921212],[-6.34377196729,39.4778068133],[-6.34369241939,39.4778062154],[-6.34364581541,39.4778094236],[-6.34361726929,39.4778142657],[-6.34357474034,39.4778139038],[-6.3434119051,39.4778167152],[-6.34334067957,39.4778156399],[-6.34322346493,39.4778111275],[-6.3431646133,39.4778089395],[-6.34307483227,39.4778032674],[-6.34293373251,39.477788978],[-6.34277657619,39.4777638262],[-6.34271040981,39.4777521015],[-6.34257406718,39.4777246246],[-6.34249846081,39.4777085001],[-6.34227529383,39.4776408409],[-6.3420690362,39.4775651154],[-6.34183027632,39.4774617852],[-6.3416861957,39.47738144],[-6.341552571,39.4773006917],[-6.34133142592,39.4771411631],[-6.34106876347,39.4769204414],[-6.34073537265,39.4765979886],[-6.34054657215,39.4764132564],[-6.34013339963,39.4759891314],[-6.34013339963,39.4759891314]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3425,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=3425,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/61-san-blas, avenida que comunica cáceres con la universidad de extremadura.,De La Universidad,2606.91,Avda. De Los Quijotes,De La Universidad,Avda,3425,-6.340042,39.482383,39.475983,-6.367642,39.478652,-6.353148,"[[-6.36761101231,39.4813821217],[-6.36700714712,39.481443831],[-6.36679498632,39.4814730965],[-6.36625823447,39.4815503116],[-6.36570605943,39.4816303102],[-6.36503061666,39.4817252049],[-6.36447954631,39.4818039709],[-6.36433818547,39.4818288458],[-6.36287465315,39.4820361417],[-6.36210286976,39.4821458645],[-6.3616767491,39.4822087988],[-6.36150656649,39.4822329959],[-6.36131281892,39.4822613652],[-6.3611171023,39.4822883971],[-6.3609114016,39.4823172979],[-6.36087322344,39.4823201185],[-6.36082624469,39.4823219489],[-6.36079767577,39.4823223536],[-6.36077278307,39.4823244222],[-6.36061737464,39.4823136015],[-6.36048176037,39.4822935909],[-6.36036695375,39.4822676499],[-6.36025818748,39.4822416928],[-6.36014219038,39.4822011303],[-6.35999958321,39.4821395071],[-6.35986314538,39.4820584372],[-6.35919433889,39.4816715364],[-6.35915237344,39.4816488593],[-6.35907910453,39.4816066545],[-6.35904353106,39.4815862576],[-6.35899543252,39.4815581166],[-6.35884404075,39.4814678423],[-6.35874381339,39.4814109744],[-6.35827167685,39.4811387162],[-6.35792008654,39.4809322587],[-6.35787627645,39.4809082388],[-6.35745353312,39.4806610639],[-6.35705473947,39.4804314723],[-6.3568831462,39.4803298532],[-6.35671525034,39.480204057],[-6.35662966962,39.4801282074],[-6.35650534732,39.4800016343],[-6.35637060719,39.4798581691],[-6.35624553327,39.4797203463],[-6.35610839341,39.4795815857],[-6.35603774613,39.4795148401],[-6.35596012487,39.4794494685],[-6.35587352655,39.4793831071],[-6.35577871649,39.4793167604],[-6.35569905966,39.4792694803],[-6.35562254739,39.4792302953],[-6.35542185911,39.4791383536],[-6.35529973477,39.4790956167],[-6.35518845509,39.4790582639],[-6.35515158713,39.4790465091],[-6.3550253902,39.4790087327],[-6.3549397594,39.4789877725],[-6.35474513742,39.4789476164],[-6.35345393515,39.4787128928],[-6.35188303058,39.4784469149],[-6.35057938832,39.478213668],[-6.34995670808,39.4781014254],[-6.3492003494,39.4779730992],[-6.34871821655,39.4778850132],[-6.34840176493,39.4778280235],[-6.34810716031,39.4777811022],[-6.34775137109,39.4777193845],[-6.34751323493,39.4776814075],[-6.3471607712,39.4776253362],[-6.34690144602,39.4776019537],[-6.34664453432,39.4775900252],[-6.34626113956,39.4776034667],[-6.34569388134,39.4776439167],[-6.34549158742,39.4776618327],[-6.34537771356,39.4776722198],[-6.34513948511,39.4776940316],[-6.34493489392,39.4777119293],[-6.34477351535,39.477724084],[-6.34460454076,39.4777390452],[-6.34443884957,39.4777528262],[-6.34433168811,39.4777604157],[-6.34400741506,39.4777921212],[-6.34377196729,39.4778068133],[-6.34369241939,39.4778062154],[-6.34364581541,39.4778094236],[-6.34361726929,39.4778142657],[-6.34357474034,39.4778139038],[-6.3434119051,39.4778167152],[-6.34334067957,39.4778156399],[-6.34322346493,39.4778111275],[-6.3431646133,39.4778089395],[-6.34307483227,39.4778032674],[-6.34293373251,39.477788978],[-6.34277657619,39.4777638262],[-6.34271040981,39.4777521015],[-6.34257406718,39.4777246246],[-6.34249846081,39.4777085001],[-6.34227529383,39.4776408409],[-6.3420690362,39.4775651154],[-6.34183027632,39.4774617852],[-6.3416861957,39.47738144],[-6.341552571,39.4773006917],[-6.34133142592,39.4771411631],[-6.34106876347,39.4769204414],[-6.34073537265,39.4765979886],[-6.34054657215,39.4764132564],[-6.34013339963,39.4759891314],[-6.34013339963,39.4759891314]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-3425,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=3425,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/69-seminario, avenida que comunica cáceres con la universidad de extremadura.,De La Universidad,2606.91,Avda. De Los Quijotes,De La Universidad,Avda,3425,-6.340042,39.482383,39.475983,-6.367642,39.478652,-6.353148,"[[-6.36761101231,39.4813821217],[-6.36700714712,39.481443831],[-6.36679498632,39.4814730965],[-6.36625823447,39.4815503116],[-6.36570605943,39.4816303102],[-6.36503061666,39.4817252049],[-6.36447954631,39.4818039709],[-6.36433818547,39.4818288458],[-6.36287465315,39.4820361417],[-6.36210286976,39.4821458645],[-6.3616767491,39.4822087988],[-6.36150656649,39.4822329959],[-6.36131281892,39.4822613652],[-6.3611171023,39.4822883971],[-6.3609114016,39.4823172979],[-6.36087322344,39.4823201185],[-6.36082624469,39.4823219489],[-6.36079767577,39.4823223536],[-6.36077278307,39.4823244222],[-6.36061737464,39.4823136015],[-6.36048176037,39.4822935909],[-6.36036695375,39.4822676499],[-6.36025818748,39.4822416928],[-6.36014219038,39.4822011303],[-6.35999958321,39.4821395071],[-6.35986314538,39.4820584372],[-6.35919433889,39.4816715364],[-6.35915237344,39.4816488593],[-6.35907910453,39.4816066545],[-6.35904353106,39.4815862576],[-6.35899543252,39.4815581166],[-6.35884404075,39.4814678423],[-6.35874381339,39.4814109744],[-6.35827167685,39.4811387162],[-6.35792008654,39.4809322587],[-6.35787627645,39.4809082388],[-6.35745353312,39.4806610639],[-6.35705473947,39.4804314723],[-6.3568831462,39.4803298532],[-6.35671525034,39.480204057],[-6.35662966962,39.4801282074],[-6.35650534732,39.4800016343],[-6.35637060719,39.4798581691],[-6.35624553327,39.4797203463],[-6.35610839341,39.4795815857],[-6.35603774613,39.4795148401],[-6.35596012487,39.4794494685],[-6.35587352655,39.4793831071],[-6.35577871649,39.4793167604],[-6.35569905966,39.4792694803],[-6.35562254739,39.4792302953],[-6.35542185911,39.4791383536],[-6.35529973477,39.4790956167],[-6.35518845509,39.4790582639],[-6.35515158713,39.4790465091],[-6.3550253902,39.4790087327],[-6.3549397594,39.4789877725],[-6.35474513742,39.4789476164],[-6.35345393515,39.4787128928],[-6.35188303058,39.4784469149],[-6.35057938832,39.478213668],[-6.34995670808,39.4781014254],[-6.3492003494,39.4779730992],[-6.34871821655,39.4778850132],[-6.34840176493,39.4778280235],[-6.34810716031,39.4777811022],[-6.34775137109,39.4777193845],[-6.34751323493,39.4776814075],[-6.3471607712,39.4776253362],[-6.34690144602,39.4776019537],[-6.34664453432,39.4775900252],[-6.34626113956,39.4776034667],[-6.34569388134,39.4776439167],[-6.34549158742,39.4776618327],[-6.34537771356,39.4776722198],[-6.34513948511,39.4776940316],[-6.34493489392,39.4777119293],[-6.34477351535,39.477724084],[-6.34460454076,39.4777390452],[-6.34443884957,39.4777528262],[-6.34433168811,39.4777604157],[-6.34400741506,39.4777921212],[-6.34377196729,39.4778068133],[-6.34369241939,39.4778062154],[-6.34364581541,39.4778094236],[-6.34361726929,39.4778142657],[-6.34357474034,39.4778139038],[-6.3434119051,39.4778167152],[-6.34334067957,39.4778156399],[-6.34322346493,39.4778111275],[-6.3431646133,39.4778089395],[-6.34307483227,39.4778032674],[-6.34293373251,39.477788978],[-6.34277657619,39.4777638262],[-6.34271040981,39.4777521015],[-6.34257406718,39.4777246246],[-6.34249846081,39.4777085001],[-6.34227529383,39.4776408409],[-6.3420690362,39.4775651154],[-6.34183027632,39.4774617852],[-6.3416861957,39.47738144],[-6.341552571,39.4773006917],[-6.34133142592,39.4771411631],[-6.34106876347,39.4769204414],[-6.34073537265,39.4765979886],[-6.34054657215,39.4764132564],[-6.34013339963,39.4759891314],[-6.34013339963,39.4759891314]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-537,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=537,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/47-parque-del-principe,"patrona de extremadura situada en el monasterio de guadalupe (patrimonio de la humanidad)
 
 se trata de una talla de madera, hallada según la tradición la a finales del siglo xiii o principios del xiv en los márgenes del río guadalupe por el vaquero gil cordero.
 en el lugar del hallazgo se construyó una pequeña ermita, en la cual colocaron la imagen de la virgen expuesta y venerada con anterioridad en roma y sevilla, hasta que en el año 714, en que fue escondida en estos parajes por unos clérigos que huían de la incomprensión religiosa de los invasores musulmanes.",Virgen De Guadalupe,1035.6,"Paseo De Las Acacias, Pista Del Oeste",Virgen De Guadalupe,Avda,537,-6.379042,39.472683,39.466183,-6.387842,39.469899,-6.382735,"[[-6.37906132883,39.4726391549],[-6.37918194286,39.4725633121],[-6.37938878197,39.4724048631],[-6.38062047738,39.4714771497],[-6.38082809542,39.4713141275],[-6.3819978587,39.4704396206],[-6.3834584043,39.4693597636],[-6.38691520129,39.4668051351],[-6.38774847782,39.4661878277]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-537,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=537,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/14-el-peru,"patrona de extremadura situada en el monasterio de guadalupe (patrimonio de la humanidad)
 
 se trata de una talla de madera, hallada según la tradición la a finales del siglo xiii o principios del xiv en los márgenes del río guadalupe por el vaquero gil cordero.
 en el lugar del hallazgo se construyó una pequeña ermita, en la cual colocaron la imagen de la virgen expuesta y venerada con anterioridad en roma y sevilla, hasta que en el año 714, en que fue escondida en estos parajes por unos clérigos que huían de la incomprensión religiosa de los invasores musulmanes.",Virgen De Guadalupe,1035.6,"Paseo De Las Acacias, Pista Del Oeste",Virgen De Guadalupe,Avda,537,-6.379042,39.472683,39.466183,-6.387842,39.469899,-6.382735,"[[-6.37906132883,39.4726391549],[-6.37918194286,39.4725633121],[-6.37938878197,39.4724048631],[-6.38062047738,39.4714771497],[-6.38082809542,39.4713141275],[-6.3819978587,39.4704396206],[-6.3834584043,39.4693597636],[-6.38691520129,39.4668051351],[-6.38774847782,39.4661878277]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-537,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=537,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/3-cabezarrubia,"patrona de extremadura situada en el monasterio de guadalupe (patrimonio de la humanidad)
 
 se trata de una talla de madera, hallada según la tradición la a finales del siglo xiii o principios del xiv en los márgenes del río guadalupe por el vaquero gil cordero.
 en el lugar del hallazgo se construyó una pequeña ermita, en la cual colocaron la imagen de la virgen expuesta y venerada con anterioridad en roma y sevilla, hasta que en el año 714, en que fue escondida en estos parajes por unos clérigos que huían de la incomprensión religiosa de los invasores musulmanes.",Virgen De Guadalupe,1035.6,"Paseo De Las Acacias, Pista Del Oeste",Virgen De Guadalupe,Avda,537,-6.379042,39.472683,39.466183,-6.387842,39.469899,-6.382735,"[[-6.37906132883,39.4726391549],[-6.37918194286,39.4725633121],[-6.37938878197,39.4724048631],[-6.38062047738,39.4714771497],[-6.38082809542,39.4713141275],[-6.3819978587,39.4704396206],[-6.3834584043,39.4693597636],[-6.38691520129,39.4668051351],[-6.38774847782,39.4661878277]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-537,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=537,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/30-la-madrila,"patrona de extremadura situada en el monasterio de guadalupe (patrimonio de la humanidad)
 
 se trata de una talla de madera, hallada según la tradición la a finales del siglo xiii o principios del xiv en los márgenes del río guadalupe por el vaquero gil cordero.
 en el lugar del hallazgo se construyó una pequeña ermita, en la cual colocaron la imagen de la virgen expuesta y venerada con anterioridad en roma y sevilla, hasta que en el año 714, en que fue escondida en estos parajes por unos clérigos que huían de la incomprensión religiosa de los invasores musulmanes.",Virgen De Guadalupe,1035.6,"Paseo De Las Acacias, Pista Del Oeste",Virgen De Guadalupe,Avda,537,-6.379042,39.472683,39.466183,-6.387842,39.469899,-6.382735,"[[-6.37906132883,39.4726391549],[-6.37918194286,39.4725633121],[-6.37938878197,39.4724048631],[-6.38062047738,39.4714771497],[-6.38082809542,39.4713141275],[-6.3819978587,39.4704396206],[-6.3834584043,39.4693597636],[-6.38691520129,39.4668051351],[-6.38774847782,39.4661878277]]"
http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda-537,http://sig.caceres.es/serweb/fichasig/fichacalle.php?codigo=537,http://opendata.caceres.es/recurso/urbanismo-infraestructuras/barrios/Barrio/73-virgen-de-guadalupe,"patrona de extremadura situada en el monasterio de guadalupe (patrimonio de la humanidad)
 
 se trata de una talla de madera, hallada según la tradición la a finales del siglo xiii o principios del xiv en los márgenes del río guadalupe por el vaquero gil cordero.
 en el lugar del hallazgo se construyó una pequeña ermita, en la cual colocaron la imagen de la virgen expuesta y venerada con anterioridad en roma y sevilla, hasta que en el año 714, en que fue escondida en estos parajes por unos clérigos que huían de la incomprensión religiosa de los invasores musulmanes.",Virgen De Guadalupe,1035.6,"Paseo De Las Acacias, Pista Del Oeste",Virgen De Guadalupe,Avda,537,-6.379042,39.472683,39.466183,-6.387842,39.469899,-6.382735,"[[-6.37906132883,39.4726391549],[-6.37918194286,39.4725633121],[-6.37938878197,39.4724048631],[-6.38062047738,39.4714771497],[-6.38082809542,39.4713141275],[-6.3819978587,39.4704396206],[-6.3834584043,39.4693597636],[-6.38691520129,39.4668051351],[-6.38774847782,39.4661878277]]"
