4585,GETARIA,GETARIA KALEA,CALLE
1830,GIPUZKOA,GIPUZKOA KALEA,CALLE
4621,GIRONA,GIRONA KALEA,CALLE
6370,GOBEO,GOBEU,ENTIDAD
4953,GOIENA,GOIENA KALEA,CALLE
1775,GOIKOBERAZA,GOIKOBERAZA KALEA,CALLE
6390,GOMETXA,GOMETXA,ENTIDAD
1780,GORBEA,GORBEIA KALEA,CALLE
4893,GORDOA,GORDOA KALEA,CALLE
4564,GRAN SOL,GRAN SOL KALEA,CALLE
4973,"GREEN CAPITAL, PLAZA",GREEN CAPITAL PLAZA,PLAZA
1790,"GREGORIO ALTUBE, PLAZA",GREGORIO ALTUBE PLAZA,PLAZA
1820,GUATEMALA,GUATEMALA KALEA,CALLE
1810,GUAYAQUIL,GUAYAQUIL KALEA,CALLE
4873,GUILLERMO ELIO MOLINUEVO,GUILLERMO ELIO MOLINUEVO PLAZA,PLAZA
1835,GURUTZELARRE,GURUTZELARRE KALEA,CALLE
4840,"GUSTAVO DORE, PLAZA DE",GUSTAVE DORE PLAZA,PLAZA
4839,HANS CHRISTIAN ANDERSEN,HANS CHRISTIAN ANDERSEN KALEA,CALLE
4609,HARRIA,HARRIA KALEA,CALLE
1837,HARROBI,HARROBI KALEA,CALLE
4686,HELSINKI,HELSINKI KALEA,CALLE
4841,HENRY MORTON STANLEY,HENRY MORTON STANLEY KALEA,CALLE
1838,HERACLIO ALFARO,HERACLIO ALFARO KALEA,CALLE
1840,HERACLIO FOURNIER,HERACLIO FOURNIER KALEA,CALLE
1850,"HERACLIO FOURNIER, PLAZA",HERACLIO FOURNIER PLAZA,PLAZA
4523,HERMANOS ELHUYAR,ELHUYAR ANAIEN KALEA,CALLE
4521,HERMANOS LUMIERE,LUMIERE ANAIEN KALEA,CALLE
1860,HERMINIO MADINAVEITIA,HERMINIO MADINABEITIA KALEA,CALLE
1870,HERRERIA,ERREMENTARI KALEA,CALLE
4928,HERRIKO PLAZA,HERRIKO PLAZA,PLAZA
4605,HONDARRIBIA,HONDARRIBI KALEA,CALLE
1890,HONDURAS,HONDURAS KALEA,CALLE
1900,HORTALEZA,HORTALEZA KALEA,CALLE
1910,"HOSPITAL, PLAZA DEL",OSPITALE PLAZA,PLAZA
4789,HOSPITALEROS,OSTATU EMAILEEN KALEA,CALLE
6420,HUETO ABAJO/OTOBARREN,OTOBARREN,ENTIDAD
1915,IBARREDI,IBARREDI KALEA,CALLE
4544,"IGNACIO ALDECOA, PLAZA",IGNACIO ALDEKOA PLAZA,PLAZA
4842,IGNACIO RUIZ DE LUZURIAGA,IGNACIO RUIZ DE LUZURIAGA KALEA,CALLE
4227,IHURRALDEA,IHURRALDEA KALEA,CALLE
6440,ILARRATZA,ILARRATZA,ENTIDAD
1930,INDEPENDENCIA,INDEPENDENTZIA KALEA,CALLE
4761,INGENIERO ALEJANDRO MENDIZABAL,ALEJANDRO MENDIZABAL INGENIARIAREN KALEA,CALLE
4555,IRATI,IRATI KALEA,CALLE
4747,"IRUÑA-VELEIA, AVENIDA DE",IRUÑA-VELEIA HIRIBIDEA,AVENIDA
4887,IRURAITZ-GAUNA,IRURAITZ-GAUNA KALEA,CALLE
1950,ISAAC ALBENIZ,ISAAC ALBENIZ KALEA,CALLE
4883,ISAAC PUENTE AMESTOY,ISAAC PUENTE AMESTOY KALEA,CALLE
4586,ISABEL ORBE,ISABEL ORBE KALEA,CALLE
4909,ISABEL URKIOLA,ISABEL URKIOLA KALEA,CALLE
4771,ITINERARIO DE ANTONINO,ANTONINO IBILBIDEAREN KALEA,CALLE
4954,ITURBIDE,ITURBIDE KALEA,CALLE
4922,ITURGANA,ITURGANA KALEA,CALLE
4936,ITURRIAGA,ITURRIAGA KALEA,CALLE
1955,ITURRITXU,ITURRITXU KALEA,CALLE
1960,ITURRIZABALA,ITURRIZABALA KALEA,CALLE
4781,ITURRIZULO,ITURRIZULO KALEA,CALLE
4956,ITXINAGA,ITXINAGA KALEA,CALLE
4914,IZKI,IZKI KALEA,CALLE
1963,JACINTO ARREGUI,JACINTO ARREGI KALEA,CALLE
1965,JACINTO BENAVENTE,JACINTO BENAVENTE KALEA,CALLE
4535,JACINTO QUINCOCES,JACINTO QUINCOCES KALEA,CALLE
4843,JERONIMO ROURE,JERONIMO ROURE KALEA,CALLE
1970,JESUS GURIDI,JESUS GURIDI KALEA,CALLE
1971,"JESUS MARIA DE LEIZAOLA, PLAZA",JESUS MARIA LEIZAOLA PLAZA,PLAZA
4792,JESUS MARIA VELASCO,JESUS MARIA VELASCO KALEA,CALLE
1973,JOAQUIN COLLAR,JOAQUIN COLLAR KALEA,CALLE
2155,JOAQUIN JOSE LANDAZURI,JOAQUIN JOSE LANDAZURI KALEA,CALLE
2156,"JOAQUIN JOSE LANDAZURI, PASAJE DE",JOAQUIN JOSE LANDAZURI PASABIDEA,PASAJE
4642,"JORGE DIEZ ELORZA , JARDINES",JORGE DIEZ ELORZA LORATEGIA,JARDIN
4862,JORGE FERNANDEZ IBARRA,JORGE FERNANDEZ IBARRA KALEA,CALLE
4596,JORGE GUILLEN,JORGE GUILLEN KALEA,CALLE
1980,JOSE ACHOTEGUI,JOSE ATXOTEGI KALEA,CALLE
4577,JOSE ANTONIO ANDONEGUI,JOSE ANTONIO ANDONEGI KALEA,CALLE
1993,JOSE DE ANCHIETA,JOSE ANTXIETA KALEA,CALLE
1995,JOSE DOMINGO OLARTE,JOSE DOMINGO OLARTE KALEA,CALLE
4584,JOSE ERBINA,JOSE ERBINA KALEA,CALLE
4795,JOSE IGNACIO USTARAN,JOSE IGNACIO USTARAN KALEA,CALLE
2000,JOSE LEJARRETA,JOSE LEJARRETA KALEA,CALLE
4677,"JOSE LUIS COMPAÑON ""COMPA""","JOSE LUIS COMPAÑON ""COMPA"" KALEA",CALLE
2005,"JOSE LUIS GONZALO-BILBAO, SENDA",JOSE LUIS GONZALO-BILBAO ZIDORRA,SENDA
4907,JOSE LUIS ISASI,JOSE LUIS ISASI KALEA,CALLE
2010,JOSE MARDONES,JOSE MARDONES KALEA,CALLE
4539,JOSE MARIA CAGIGAL,JOSE MARIA CAGIGAL KALEA,CALLE
1975,JOSE MARIA DIAZ DE MENDIVIL,JOSE MARIA DIAZ DE MENDIBIL KALEA,CALLE
4970,"JOSE MARIA EGUILUZ RUIZ DE OLANO, PARQUE",JOSE MARIA EGUILUZ RUIZ DE OLANO PARKEA,PARQUE
1940,JOSE MARIA IPARRAGIRRE,JOSE MARIA IPARRAGIRRE KALEA,CALLE
2012,JOSE MIGUEL BARANDIARAN,JOSE MIGUEL BARANDIARAN KALEA,CALLE
2015,"JOSE PABLO ULIBARRI, SENDA",JOSE PABLO ULIBARRI ZIDORRA,SENDA
2017,JOSE SAN MARTIN,JOSE SAN MARTIN KALEA,CALLE
2020,JOSE URUÑUELA,JOSE URUÑUELA KALEA,CALLE
2023,JUAN BAUTISTA GAMIZ,JUAN BAUTISTA GAMIZ KALEA,CALLE
4679,"JUAN CARLOS I , AVENIDA",JOAN KARLOS I.AREN HIRIBIDEA,AVENIDA
4666,JUAN CRISOSTOMO DE ARRIAGA,JUAN CRISOSTOMO ARRIAGA KALEA,CALLE
3970,JUAN DE GARAY,JUAN GARAI KALEA,CALLE
4525,JUAN DE LA CIERVA,JUAN DE LA CIERVA KALEA,CALLE
2035,JUAN DE VELASCO,JUAN BELASKO KALEA,CALLE
4803,JUAN GRIS,JUAN GRIS KALEA,CALLE
4578,JUAN IBAÑEZ DE SANTO DOMINGO,JUAN IBAÑEZ DE SANTO DOMINGO KALEA,CALLE
2050,JUAN II,JOAN II.AREN KALEA,CALLE
2040,JUAN JOSE DIAZ DE ESPADA,JUAN JOSE DIAZ DE ESPADA KALEA,CALLE
4933,JUAN PABLO BENGOETXEA,JUAN PABLO BENGOETXEA KALEA,CALLE
4719,"JUAN PABLO II , PASEO DE",JOAN PAULO II.AREN IBILBIDEA,PASEO
2060,JUAN XXIII,JUAN XXIII.AREN KALEA,CALLE
2065,JUANA JUGAN,JEANNE JUGAN KALEA,CALLE
4756,JUANITO OIARZABAL,JUANITO OIARZABAL KALEA,CALLE
4788,JUBILEO,JUBILEU KALEA,CALLE
2070,"JUDIMENDI, AVENIDA DE",JUDIMENDI HIRIBIDEA,AVENIDA
2071,"JUDIMENDI, PARQUE",JUDIMENDIKO PARKEA,PARQUE
2080,JULIAN DE APRAIZ,JULIAN APRAIZ KALEA,CALLE
2085,JULIAN DE ARRESE,JULIAN ARRESE KALEA,CALLE
4573,JULIO CARO BAROJA,JULIO CARO BAROJA KALEA,CALLE
2088,JUNDIZ,JUNDIZ KALEA,CALLE
6450,JUNGITU,JUNGITU,ENTIDAD
2095,JUNTAS GENERALES,BILTZAR NAGUSIEN KALEA,CALLE
4579,JUSTO VELEZ DE ELORRIAGA,JUSTO VELEZ DE ELORRIAGA KALEA,CALLE
770,KAPELAMENDI,KAPELAMENDI KALEA,CALLE
2098,KAPILDUI,KAPILDUI KALEA,CALLE
2105,KOLDO MITXELENA,KOLDO MITXELENA KALEA,CALLE
4812,KRIPAN,KRIPAN KALEA,CALLE
6250,KRISPIÑA/CRISPIJANA,KRISPIÑA,ENTIDAD
4882,KURUTZEKOLARRA,KURUTZEKOLARRA KALEA,CALLE
2107,KUTAISI,KUTAISI KALEA,CALLE
2100,KUTXA,KUTXA KALEA,CALLE
70,LA ALBERCA VIEJA,UHASKA ZAHARREKO KALEA,CALLE
4509,LA ALMENA,ALMENA KALEA,CALLE
2135,"LA ANTONIA, PASEO DE",ANTONIARENEKO IBILBIDEA,PASEO
4844,"LA ANTONIA, PLAZA DE",ANTONIARENEKO PLAZA,PLAZA
2137,LA BARANDA,BARANDA KALEA,CALLE
4766,"LA BIOSFERA, PASEO DE",BIOSFERAREN IBILBIDEA,PASEO
675,"LA BURULLERIA, PLAZA DE",BURUILERIA PLAZA,PLAZA
970,"LA CIUDADELA, PLAZA DE",ZIUDADELA PLAZA,PLAZA
4796,"LA CONSTITUCION EUROPEA, AVENIDA DE",EUROPAKO KONSTITUZIOAREN KALEA,AVENIDA
1880,"LA CONSTITUCION, PLAZA DE",KONSTITUZIO PLAZA,PLAZA
1070,"LA COOPERATIVA, PLAZA DE",KOOPERATIBA PLAZA,PLAZA
4749,"LA CRUZ ROJA , PASEO DE",GURUTZE GORRIAREN IBILBIDEA,PASEO
4942,LA DEHESA,DEHESA KALEA,CALLE
4767,LA ENEIDA,LA ENEIDA KALEA,CALLE
1490,LA ESPERANZA,ESPERANTZA KALEA,CALLE
1510,"LA ESTACION, PLAZUELA DE",GELTOKI PLAZATXOA,PLAZUELA
810,LA FLORIDA,FLORIDA KALEA,CALLE
811,"LA FLORIDA, PARQUE",FLORIDA PARKEA,PARQUE
1600,"LA FLORIDA, PASEO DE",FLORIDAKO IBILBIDEA,PASEO
4946,"LA FUENTE, PASEO DE",ITURBIDEA,PASEO
2140,LA HABANA,HABANA KALEA,CALLE
4698,LA HAYA,HAGA KALEA,CALLE
1920,LA IGLESIA,ELIZA KALEA,CALLE
4768,"LA ILIADA, PASEO DE",ILIADA  IBILBIDEA,PASEO
4710,"LA ILUSTRACION, AVENIDA DE",ILUSTRAZIOAREN HIRIBIDEA,AVENIDA
4941,"LA LARRA, PASEO DE",LARRA IBILBIDEA,PASEO
2150,LA LIBERTAD,ASKATASUN KALEA,CALLE
4662,"LA LIBERTAD , JARDINES DE",ASKATASUNAREN LORATEGIA,JARDIN
4700,"LA MUSICA, PASEO DE",MUSIKAREN IBILBIDEA,PASEO
2160,LA PALOMA,LA PALOMA KALEA,CALLE
3000,LA PAZ,BAKE KALEA,CALLE
2170,LA PEÑA,HAITZ KALEA,CALLE
2180,LA PRESA,PRESA KALEA,CALLE
3200,"LA PROVINCIA, PLAZA DE",PROBINTZIA PLAZA,PLAZA
2190,LA RIBERA,IBAIALDE KALEA,CALLE
4508,LA SALCEDA,SALCEDA KALEA,CALLE
3840,"LA SENDA, PASEO DE",SENDA IBILBIDEA,PASEO
3920,"LA SOLEDAD, CANTON DE",BAKARDADE KANTOIA,CANTON
4750,"LA UNESCO , PASEO DE",UNESCOREN IBILBIDEA,PASEO
4716,"LA UNICEF , PASEO DE",UNICEFEN IBILBIDEA,PASEO
4682,"LA UNION , PLAZA DE",EUROPAR BATASUNAREN PLAZA,PLAZA
2490,"LA UNIVERSIDAD, PASEO DE",UNIBERTSITATEKO IBILBIDEA,PASEO
4745,LA VALLETTA,VALLETTA KALEA,CALLE
4320,"LA ZUMAQUERA, PASEO DE",ZUMAKADI IBILBIDEA,PASEO
4330,"LA ZUMAQUERA, PLAZUELA DE",ZUMAKADI PLAZATXOA,PLAZUELA
4760,LABASTIDA,BASTIDA KALEA,CALLE
4798,"LABRAZA, PASEO DE",LABRAZA IBILBIDEA,PASEO
2127,LAKUABURUA,LAKUABURUA KALEA,CALLE
4667,LANBARRIA,LANBARRI KALEA,CALLE
4782,LANCIEGO,LANTZIEGO KALEA,CALLE
4945,LANDA,LANDA KALEA,CALLE
2192,LANDABERDE,LANDABERDE KALEA,CALLE
4611,LANDABIÑA,LANDABIÑA KALEA,CALLE
2152,LANDALUZEA,LANDALUZEA KALEA,CALLE
4816,LAPUEBLA DE LABARCA,LAPUEBLA DE LABARCA KALEA,CALLE
4581,LAPURDI,LAPURDI KALEA,CALLE
2194,LARRABAZTERRA,LARRABAZTERRA KALEA,CALLE
2200,LARRAGANA,LARRAGANA KALEA,CALLE
4918,LARRANGOITI,LARRANGOITI KALEA,CALLE
4894,LARREA,LARREA KALEA,CALLE
4503,LARRIMBE,LARRINBE KALEA,CALLE
4935,LARRINPEA,LARRINPEA KALEA,CALLE
4947,LARRINTZAR,LARRINTZAR KALEA,CALLE
2210,LAS ACACIAS,AKAZIA KALEA,CALLE
2212,"LAS ANTILLAS, PASAJE",ANTILLETAKO PASABIDEA,PASAJE
4624,LAS ARENAS,AREATZA KALEA,CALLE
4957,LAS CALLEJAS,LAS CALLEJAS KALEA,CALLE
715,LAS CALZADAS,GALTZADA KALEA,CALLE
820,"LAS CARNICERIAS, CANTON DE",HARATEGI KANTOIA,CANTON
1470,LAS ESCUELAS,ESKOLA KALEA,CALLE
4762,LAS NEVERAS,NEBERA KALEA,CALLE
3210,"LAS PROVINCIAS VASCONGADAS, PLAZA DE",HIRU PROBINTZIEN PLAZA,PLAZA
4675,LAS ROTURAS,LAS ROTURAS KALEA,CALLE
2230,LAS TRIANAS,TRIANA KALEA,CALLE
6470,LASARTE,LASARTE,ENTIDAD
2229,LASCARAY,LASKARAI KALEA,CALLE
4808,LASERNA,SERNA KALEA,CALLE
3115,"LAUBIDEA, PLAZUELA DE",LAUBIDEA PLAZATXOA,PLAZUELA
4757,LECH WALESA,LECH WALESA KALEA,CALLE
6480,LEGARDA,LEGARDA,ENTIDAD
4704,LEGAZPI,LEGAZPI KALEA,CALLE
2235,LEGUNBE,LEGUNBE KALEA,CALLE
485,LEHENDAKARI AGUIRRE,AGIRRE LEHENDAKARIAREN KALEA,CALLE
2240,LEON,LEON KALEA,CALLE
4526,LEONARDO DA VINCI,LEONARDO DA VINCI KALEA,CALLE
2250,LEONCIO GARNIER,LEONCE GARNIER KALEA,CALLE
6490,LERMANDA,LERMANDA,ENTIDAD
2255,LERMANDABIDEA,LERMANDABIDEA,CALLE
4810,LEZA,LEZA KALEA,CALLE
2260,LIMA,LIMA KALEA,CALLE
4688,LISBOA,LISBOA KALEA,CALLE
4600,LLEIDA,LLEIDA KALEA,CALLE
2270,"LLODIO, PLAZA",LAUDIO PLAZA,PLAZA
2280,LOGROÑO,LOGROÑO KALEA,CALLE
4689,"LONDRES ,AVENIDA DE",LONDRES HIRIBIDEA,AVENIDA
2290,LOPE DE LARREA,LOPE DE LARREA KALEA,CALLE
6500,LOPIDANA,LOPIDA,ENTIDAD
2300,LORENZO PRESTAMERO,LORENZO PRESTAMERO KALEA,CALLE
2305,LORETO DE ARRIOLA,LORETO ARRIOLA KALEA,CALLE
4574,LOS APRAIZ,APRAIZTARREN KALEA,CALLE
4748,LOS ARAMBURU,ARANBURUTARREN KALEA,CALLE
370,"LOS ARQUILLOS, ESCALERAS DE",ARKUPEKO ESKAILERAK,ESCALERA
380,"LOS ARQUILLOS, PASEO DE",ARKUPEKO IBILBIDEA,PASEO
435,LOS ASTRONOMOS,ASTRONOMO KALEA,CALLE
4570,LOS BUESA,BUESATARREN KALEA,CALLE
3850,"LOS CANONIGOS, SENDA DE",KALONJEEN ZIDORRA,SENDA
4717,"LOS DERECHOS HUMANOS, AVENIDA DE",GIZA ESKUBIDEEN HIRIBIDEA,AVENIDA
3855,"LOS DONANTES DE SANGRE, SENDA DE",ODOL EMAILEEN ZIDORRA,SENDA
2306,"LOS ECHANOVE, SENDA DE",ETXANOBETARREN ZIDORRA,SENDA
2308,"LOS GOROS, PLAZUELA DE",GORO PLAZATXOA,PLAZUELA
2310,LOS HERRAN,HERRANDARREN KALEA,CALLE
2320,"LOS HUETOS, AVENIDA DE",OTO HIRIBIDEA,AVENIDA
4847,"LOS HUMEDALES, PASEO DE",HEZEGUNEEN IBILBIDEA,PASEO
2330,LOS ISUNZA,ISUNTZATARREN KALEA,CALLE
2335,LOS MANTELI,MANTELITARREN KALEA,CALLE
4791,LOS MIÑONES DE ALAVA,ARABAKO MIÑOIEN KALEA,CALLE
2340,LOS MOLINOS,ERROTA KALEA,CALLE
2770,"LOS NAIPES, PLAZUELA DE",KARTA PLAZA,PLAZUELA
2350,LOS NOGALES,INTXAURRONDO KALEA,CALLE
2360,"LOS OLMOS, AVENIDA DE",ZUMARREN HIRIBIDEA,AVENIDA
3860,"LOS PUERTOS, SENDA DE",MENDATEEN ZIDORRA,SENDA
2370,LOS SAEZ DE QUEJANA,SAEZ DE QUEJANATARREN KALEA,CALLE
2380,LOS TILOS,EZKI KALEA,CALLE
4931,"LOS TREVIÑESES, AVENIDA DE",TREBIÑUBIDE HIRIBIDEA,AVENIDA
2390,"LOVAINA, PLAZA DE",LOVAINA PLAZA,PLAZA
4743,LUBIANA,LJUBLJANA KALEA,CALLE
6510,LUBIANO,LUBINAO,ENTIDAD
4870,LUIS ALAVA SAUTU,LUIS ALABA SAUTU KALEA,CALLE
2400,LUIS HEINTZ,LOUIS HEINTZ KALEA,CALLE
2410,LUIS MARIA URIARTE,LUIS MARIA URIARTE KALEA,CALLE
4665,LUIS OLARIAGA,LUIS  OLARIAGA KALEA,CALLE
4507,LUKURUMENDI,LUKURUMENDI KALEA,CALLE
4690,LUXEMBURGO,LUXENBURGO KALEA,CALLE
4607,LUZURIO,LUZURIO KALEA,CALLE
2421,"MACHETE, ESCALERAS DEL",AIHOTZ PLAZAKO ESKAILERAK,ESCALERA
2420,"MACHETE, PLAZA DEL",AIHOTZ PLAZA,PLAZA
4653,MADRE TERESA DE CALCUTA,KALKUTAKO TERESA KALEA,CALLE
2430,MADRE VEDRUNA,AMA VEDRUNA KALEA,CALLE
2440,MADRID,MADRIL KALEA,CALLE
2450,MAGDALENA,MAGDALENA KALEA,CALLE
4724,MAHATMA GANDHI,MAHATMA GANDHI KALEA,CALLE
4619,MAITE ZUÑIGA,MAITE ZUÑIGA KALEA,CALLE
4943,MALIZ,MALIZ KALEA,CALLE
2455,MALIZHAEZA,MALIZHAEZA KALEA,CALLE
4587,MALTZAGA,MALTZAGA KALEA,CALLE
6530,MANDOJANA,MANDOIA,ENTIDAD
2460,MANUEL DIAZ DE ARCAYA,MANUEL DIAZ DE ARKAIA KALEA,CALLE
2470,MANUEL IRADIER,MANUEL IRADIER KALEA,CALLE
4834,MAR BALTICO,ITSASO BALTIKOAREN KALEA,CALLE
4838,MAR DEL NORTE,IPAR ITSASOAREN KALEA,CALLE
4833,MAR TIRRENO,TIRRENIAR ITSASOAREN KALEA,CALLE
6540,MARGARITA,MARGARITA,ENTIDAD
4851,MARGARITA NELKEN,MARGARITA NELKEN KALEA,CALLE
4575,"MARIA DE MAEZTU, PARQUE",MARIA MAEZTU PARKEA,PARQUE
4867,MARIA LEJARRAGA GARCIA,MARIA LEJARRAGA GARCIA KALEA,CALLE
4801,MARIA TERESA LEON,MARIA TERESA LEON KALEA,CALLE
4872,MARIANA PINEDA MUÑOZ,MARIANA PINEDA MUÑOZ KALEA,CALLE
2760,MARIANO SAN MIGUEL,MARIANO SAN MIGUEL MUSIKARIAREN KALEA,CALLE
4524,MARIE CURIE,MARIE CURIE KALEA,CALLE
4899,"MARIETA, PLAZA",MARIETA PLAZA,PLAZA
2500,"MARQUES DE LA ALAMEDA, PLAZA DEL",ALAMEDAKO MARKESAREN PLAZA,PLAZA
4868,MARTA MATA I GARRIGA,MARTA MATA I GARRIGA KALEA,CALLE
2530,"MARTIN DE SALINAS, PLAZA",MARTIN SALINAS PLAZA,PLAZA
2533,MARTIN DE SARACIBAR,MARTIN SARAZIBAR KALEA,CALLE
4542,MARTIN FIZ,MARTIN FIZ KALEA,CALLE
4709,MARTIN LUTHER KING,MARTIN LUTHER KING KALEA,CALLE
2520,MARTIN OLAVE,MARTIN OLABE KALEA,CALLE
2535,MARTIN SUSAETA,MARTIN SUSAETA KALEA,CALLE
6550,MARTIODA,MARTIODA,ENTIDAD
4778,MASPARRA,MASPARRA KALEA,CALLE
6560,MATAUKO,MATAUKU,ENTIDAD
2540,MATEO BENIGNO DE MORAZA,MATEO BENIGNO MORAZA KALEA,CALLE
4895,MATURANA,MATURA KALEA,CALLE
4620,"MAURICE RAVEL, JARDINES",MAURICE RAVEL LORATEGIA,JARDIN
2550,"MAURICIO VALDIVIELSO, PLAZUELA",MAURICIO VALDIVIELSO PLAZATXOA,PLAZUELA
4645,"MAXIMO CASADO, JARDINES",MAXIMO CASADO LORATEGIA,JARDIN
2560,MAXIMO GUISASOLA,MAXIMO GISASOLA KALEA,CALLE
4951,MAYOR,KALE NAGUSIA,CALLE
3110,"MAYOR DE ABETXUKO, PLAZA",PLAZA NAGUSIA,PLAZA
2570,MEDICO TORNAY,TORNAY MEDIKUAREN KALEA,CALLE
4551,"MEDITERRANEO, AVENIDA DEL",MEDITERRANEOAREN HIRIBIDEA,AVENIDA
4878,MEKATEGI,MEKATEGI KALEA,CALLE
2583,MENDARO,MENDARO KALEA,CALLE
4506,MENDI,MENDI KALEA,CALLE
4845,MENDIA,MENDIA KALEA,CALLE
4949,MENDIBE,MENDIBE KALEA,CALLE
4965,"MENDIBE, PLAZA",MENDIBE PLAZA,PLAZA
2585,MENDIGORRITXU,MENDIGORRITXU KALEA,CALLE
4755,MENDIGULARRA,MENDIGULARRA KALEA,CALLE
6570,MENDIGUREN,MENDIGUREN,ENTIDAD
2755,MENDIKO BIDEA,MENDIKO BIDEA,CALLE
6580,MENDIOLA,MENDIOLA,ENTIDAD
2590,"MENDIOLA, CAMINO DE",MENDIOLABIDEA,CAMINO
4848,MENDITXO,MENDITXO KALEA,CALLE
2597,MENDIZABALA,MENDIZABALA KALEA,CALLE
2600,MENDOZA,MENDOZA KALEA,CALLE
6585,MENDOZA,MENDOZA,ENTIDAD
2580,MEXICO,MEXIKO KALEA,CALLE
6610,MIÑANO MENOR/MIÑAO GUTXIA,MIÑAOGUTXIA,ENTIDAD
6600,MIÑAO/MIÑANO MAYOR,MIÑAO,ENTIDAD
2685,MICAELA PORTILLA,MICAELA PORTILLA KALEA,CALLE
2695,"MIGUEL DE UNAMUNO, AVENIDA",MIGUEL UNAMUNO HIRIBIDEA,AVENIDA
4559,MIGUEL HERNANDEZ,MIGUEL HERNANDEZ KALEA,CALLE
4930,MIGUEL LATOURNEUR,MIGUEL LATOURNEUR KALEA,CALLE
2690,MIGUEL MIEG,MIGUEL MIEG KALEA,CALLE
2700,"MIRADOR, PASEO DEL",BEGIRATOKIKO IBILBIDEA,PASEO
2710,MIRANDA DE EBRO,MIRANDA DE EBRO KALEA,CALLE
2720,MIRAVALLES,MIRAVALLES KALEA,CALLE
4655,MIREN MARTINEZ SAEZ DEL BURGO,MIREN MARTINEZ SAEZ DEL BURGO KALEA,CALLE
2751,"MOLINUEVO, PARQUE",MOLINUEVO PARKEA,PARQUE
4536,MONASTERIO DE IRATXE,IRATXEKO MONASTERIOAREN KALEA,CALLE
4567,MONASTERIO DE LEIRE,LEIREKO MONASTERIOAREN KALEA,CALLE
6620,MONASTERIOGUREN,MONASTERIOGUREN,ENTIDAD
2730,MONDRAGON,ARRASATE KALEA,CALLE
700,MONSEÑOR CADENA Y ELETA,CADENA Y ELETA APEZPIKUAREN KALEA,CALLE
2740,MONSEÑOR ESTENAGA,ESTENAGA APEZPIKUAREN KALEA,CALLE
2750,MONSEÑOR MATEO MUGICA,MATEO MUXIKA APEZPIKUAREN KALEA,CALLE
4911,MONTES DE VITORIA,GASTEIZKO MENDIEN KALEA,CALLE
4815,"MOREDA DE ALAVA, PASEO DE",MOREDA IBILBIDEA,PASEO
4673,MUNDIGALAY,MENDIGALAI KALEA,CALLE
4715,"NACIONES UNIDAS, AVENIDA DE",NAZIO BATUEN HIRIBIDEA,AVENIDA
4800,NADINE GORDIMER,NADINE GORDIMER KALEA,CALLE
4820,NAVARIDAS,NAVARIDAS KALEA,CALLE
2780,NAVARRA,NAFARROA KALEA,CALLE
2790,NAVARRO VILLOSLADA,NAVARRO VILLOSLADA KALEA,CALLE
4725,NELSON MANDELA,NELSON MANDELA KALEA,CALLE
2810,NICARAGUA,NIKARAGUA KALEA,CALLE
4744,NICOSIA,NIKOSIA KALEA,CALLE
2820,NIEVES CANO,NIEVES CANO KALEA,CALLE
2840,"NUESTRA SEÑORA DE ESTIBALIZ, AVENIDA",ESTIBALIZKO ANDRE MARIAREN HIRIBIDEA,AVENIDA
1270,"NUESTRA SEÑORA DE LOS DESAMPARADOS, PLAZA",BABESGABETUEN ANDRE MARIAREN PLAZA,PLAZA
2830,NUESTRA SEÑORA DEL CABELLO,ADATSEKO ANDRE MARIAREN KALEA,CALLE
2850,NUEVA DENTRO-JUDERIA,BARNEKALE BERRIA,CALLE
2860,NUEVA FUERA,KANPOKALE BERRIA,CALLE
2910,OÑATI,OÑATI KALEA,CALLE
2870,OBISPO BALLESTER,BALLESTER APEZPIKUAREN KALEA,CALLE
2880,OBISPO BIVERE,BIVERE APEZPIKUAREN KALEA,CALLE
4730,"OBISPO RAMON FERNANDEZ DE PIEROLA, JARDINES",RAMON FERNANDEZ DE PIEROÑA APEZPIKUAREN LORATEGIA,JARDIN
4835,OCEANO ATLANTICO,OZEANO ATLANTIKOAREN KALEA,CALLE
4837,OCEANO PACIFICO,OZEANO BAREAREN KALEA,CALLE
4608,OILAMENDI,OILAMENDI KALEA,CALLE
4896,OKARIZ,OKARIZ KALEA,CALLE
2890,OLAGUIBEL,OLAGIBEL KALEA,CALLE
4501,"OLARANBE, AVENIDA DE",OLARANBE HIRIBIDEA,AVENIDA
2905,OLARIZU PARQUE,OLARIZUKO PARKEA,PARQUE
2900,"OLARIZU, AVENIDA DE",OLARIZU HIRIBIDEA,AVENIDA
6650,OREITIA,OREITIA,ENTIDAD
4050,OREITIASOLO,OREITIASOLO KALEA,CALLE
4055,"OREITIASOLO, PASAJE DE",OREITIASOLOKO PASABIDEA,PASAJE
4554,ORI,ORI KALEA,CALLE
4604,ORIO,ORIO KALEA,CALLE
4753,ORTUOSTE,ORTUOSTE KALEA,CALLE
2930,OSINAGEA,OSINAGEA KALEA,CALLE
6670,OTAZU,OTAZU,ENTIDAD
6430,OTOGOIEN/HUETO ARRIBA,OTOGOIEN,ENTIDAD
4714,OYON,OION KALEA,CALLE
2940,PABLO DE XERICA,PABLO XERICA KALEA,CALLE
2945,PABLO MORILLO,PABLO MORILLO KALEA,CALLE
4583,PABLO NERUDA,PABLO NERUDA KALEA,CALLE
4828,PABLO PICASSO,PABLO PICASSO KALEA,CALLE
