city,description,publisher,url,title,tag,date_extraction,frequency,formats,licenses,date_actualization,lenguage,date_creation,categories,geography
GIR,,not-found,http://www.girona.cat/opendata/dataset?page=2,not-found,,2017/10/20_13:32:47,,,not-found,,,,,
GIR,"Cens d'establiments dedicats a activitats econòmiques.
 La xarxa d’establiments dedicats a una activitat inclou els establiments d’ús comercial (establiments petits fins a grans superfícies comercials), els dedicats a restauració (bars, bars-restaurants, restaurants), recreatius (bar musical, discoteca), els dedicats a serveis i la xarxa d’activitats industrials.
 Les dades es nodreixen de la informació que figura als expedients que hi ha a l’Ajuntament de Girona i que deriven del compliment de normatives vigents (Llei 20/2009 Medi ambient, Reglament 112/2010 espectacles i activitats recreatives, Codi tècnic de l’edificació i normatives sectorials en funció de l’activitat).
 El cens és acumulatiu. A partir de l’any 2010 les tramitacions es fan, bàsicament,  pel règim de comunicació per qualsevol de les normatives a aplicar. La resta correspon els tràmits de llicència.
","Ajuntament de Girona. Àrea d'Urbanisme, Activitats, Mobilitat i Via Pública. Urbanisme i Activitats.",http://www.girona.cat/opendata/dataset/establiments-dedicats-a-activitats-economiques,Establiments dedicats a activitats econòmiques,"Comerç,Economia,Girona",2017/10/20_13:32:48,,"CSV,CSV,CSV,CSV",Creative Commons Attribution,,,,Comerç,
GIR,"La  Xarxa Topogràfica Municipal (XTM) és una xarxa de vèrtexs geodèsics que cobreix el municipi de Girona i  serveix com a base als treballs topogràfics.
 És una xarxa de claus GEOPUNT mesurats amb GPS i topografia clàssica des de l´any 1998, referits a una xarxa geodèsica d’ordre superior anomenada Xarxa Utilitària (XU) de l´Institut Cartogràfic i Geològic de Catalunya (ICGC).
 Està formada per uns 400 punts i cadascun disposa de coordenades en projecció UTM sobre sistema de referència ETRS89 amb cota geomètrica referida al nivell mig del mar a Alacant.
","Ajuntament de Girona. Àrea d'Igualtat, Drets Socials, Treball, Joventut i Seguretat. Unitat Municipal d'Anàlisi Territorial (UMAT).",http://www.girona.cat/opendata/dataset/xarxa-topografica-municipal,Xarxa Topogràfica Municipal,"Geodèsia,Topografia,Vèrtex",2017/10/20_13:32:48,,CSV,Creative Commons Attribution,,,,Urbanisme i infraestructures,
GIR,"Retribucions del personal de l'Ajuntament de Girona segons categories.
",Ajuntament de Girona. Àrea d’Hisenda i Règim Interior. Règim Interior. Recursos Humans.,http://www.girona.cat/opendata/dataset/retribucions-del-personal-segons-categories,Retribucions del personal segons categories.,"Girona,Personal,Retribucions",2017/10/20_13:32:48,,"CSV,CSV,CSV,CSV",Creative Commons Attribution,,,,Sector públic,
GIR,"Relació d’equipaments esportius municipals amb indicació del tipus i la localització
",Ajuntament de Girona. Àrea d'Educació i Esports. Esports.,http://www.girona.cat/opendata/dataset/equipaments-esportius,Equipaments esportius,"Equipaments,Esports,Girona",2017/10/20_13:32:48,,CSV,Creative Commons Attribution,,,,Esport,
GIR,"Pressupost i liquidació d'ingressos de les entitats vinculades a l'Ajuntament. 
 El pressupost és la principal eina de planificació i control de l'Ajuntament en matèria econòmica, amb detall de la previsió de les despeses i dels ingressos. La modificació de les previsions inicials han de quedar documentades per a cada concepte i, finalment, reflectides en la liquidació del pressupost, que assenyala el grau de compliment o desviació de les previsions inicials. Alhora, el pressupost i la liquidació del pressupost de l'Ajuntament ha d'incloure els de les entitats directament vinculades.
 Aquest recurs mostra les dades dels pressupostos, modificacions i liquidacions d'ingressos de les següents entitats vinculades a l'Ajuntament:
",Ajuntament de Girona. Àrea d'Hisenda i Règim Interior. Hisenda. Intervenció.,http://www.girona.cat/opendata/dataset/entitats-vinculades-a-l-ajuntament-ingressos,Entitats vinculades a l'Ajuntament. Ingressos,"Girona,Ingressos",2017/10/20_13:32:49,,"CSV,CSV,CSV,CSV",Creative Commons Attribution,,,,Sector públic,
GIR,"Pressupost de despeses anuals.
",Ajuntament de Girona. Àrea d'Hisenda i Règim Interior. Hisenda. Intervenció.,http://www.girona.cat/opendata/dataset/pressupost,Pressupost,"Girona,Pressupostos",2017/10/20_13:32:49,,"CSV,CSV,CSV,CSV,CSV,CSV",Creative Commons Attribution,,,,Sector públic,
GIR,"Nivell d'endeutament municipal. 
 El nivell d’endeutament mesura la necessitat de finançament extern per a poder fer front a les despeses, una vegada utilitzats els recursos tributaris, les subvencions i les transferències rebudes. L’endeutament s’inclou a la Memòria del Compte General de l’Ajuntament.
",Ajuntament de Girona. Àrea d'Hisenda i Règim Interior. Hisenda. Intervenció.,http://www.girona.cat/opendata/dataset/endeutament-municipal,Endeutament municipal,"Finances,Girona,Hisenda",2017/10/20_13:32:49,,CSV,Creative Commons Attribution,,,,Sector públic,
GIR,"Pressupost i liquidació de despeses de les entitats vinculades a l'Ajuntament. 
 El pressupost és la principal eina de planificació i control de l'Ajuntament en matèria econòmica, amb detall de la previsió de les despeses i dels ingressos. La modificació de les previsions inicials han de quedar documentades per a cada concepte i, finalment, reflectides en la liquidació del pressupost, que assenyala el grau de compliment o desviació de les previsions inicials. Alhora, el pressupost i la liquidació del pressupost de l'Ajuntament ha d'incloure els de les entitats directament vinculades.
 Aquest recurs mostra les dades dels pressupostos, modificacions i liquidacions de despeses de les següents entitats vinculades a l'Ajuntament:
 • Consorci Centre d’Acolliment i Serveis Socials La Sopa.
 • Fundació Privada Auditori - Palau de Congressos.
 • Fundació Privada Rafael Masó.
 • Patronat Municipal Call de Girona.
",Ajuntament de Girona. Àrea d'Hisenda i Règim Interior. Hisenda. Intervenció.,http://www.girona.cat/opendata/dataset/entitats-vinculades-a-l-ajuntament-despeses,Entitats vinculades a l'Ajuntament. Despeses,"Girona,Pressupostos",2017/10/20_13:32:49,,"CSV,CSV,CSV,CSV",Creative Commons Attribution,,,,Sector públic,
GIR,"Pressupost i liquidació d'ingressos de l'Ajuntament. 
 El pressupost és la principal eina de planificació i control de l'Ajuntament en matèria econòmica, amb detall de la previsió de les despeses i dels ingressos. La modificació de les previsions inicials han de quedar documentades pera cada concepte i, finalment, reflectides en la liquidació del pressupost, que assenyala el grau de compliment o desviació de les previsions inicials.
",Ajuntament de Girona. Àrea d'Hisenda i Règim Interior. Hisenda. Intervenció.,http://www.girona.cat/opendata/dataset/ingressos-del-pressupost,Ingressos del pressupost,"Economia,Girona,Pressupostos",2017/10/20_13:32:49,,"CSV,CSV,CSV,CSV",Creative Commons Attribution,,,,Sector públic,
